spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,Performance
1,0,0,0,1,0,0,0,1,1,1,1,1,0,0.9950494795811752
1,1,1,1,0,1,0,0,0,0,0,1,1,0,0.9939749851772232
0,0,1,0,0,0,1,1,0,0,0,1,1,0,0.005051377460815163
0,1,0,0,1,1,0,1,0,0,1,0,0,1,0.019894150878760775
1,1,0,1,0,1,0,1,0,1,0,0,1,0,0.99300298608762
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.006973854925789505
1,0,1,1,1,1,0,1,0,1,0,1,0,1,0.9919795628209008
1,1,1,0,0,1,0,1,1,0,0,0,1,1,0.9920703213461913
1,1,0,0,0,0,0,0,0,1,0,0,0,1,0.992913946977175
0,0,0,0,0,1,0,1,0,0,1,0,1,1,0.006958402900014538
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0029538325768763128
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.004012314274497018
0,0,0,0,1,1,0,1,1,1,0,0,0,0,0.006923724502636587
0,0,1,1,0,1,1,1,1,0,1,1,0,0,0.0069957559527860915
0,0,0,0,1,0,1,0,1,1,1,1,1,1,0.020897676644534773
0,1,0,0,1,0,0,0,1,0,0,1,1,1,0.008956969590423186
0,0,0,0,1,1,1,0,0,1,0,0,0,1,0.00689895184395884
1,0,1,0,0,1,0,1,1,0,0,0,0,0,0.9920267298541185
0,1,0,0,0,0,1,0,1,1,0,1,1,0,0.009936235850992133
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.9931031219498822
1,0,1,0,1,0,0,1,0,1,1,1,0,0,0.9939736789090529
1,1,0,0,1,1,1,1,0,0,1,0,1,0,0.9930757868367852
0,0,0,1,1,1,1,1,0,1,0,0,0,0,0.0069550892327445634
1,0,0,1,1,1,1,0,0,1,1,1,0,1,0.9949953259934666
