topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,2,10,10,1,1,10,1024,10000,2,0,1.9999648100599998
2,1,4,1000000,10,0,1,1000,1024,100,5,29,2.0000273175585135
2,10,4,1000000,10,0,1,1000,1024,10000,2,29,1.9998874448146946
2,10,4,10,10,0,1,10,512,10000,2,0,1.9999910674832542
2,1,2,10,10,1,1000,10,1024,100,2,29,0.7678110771279064
4,10,4,10,1,0,1,10,1024,100,2,29,0.014826537650773216
4,10,2,10,10,0,1000,1000,1024,100,5,0,1.9999873526781045
4,10,4,10,1,0,1000,10,512,10000,2,0,1.9999616095897066
2,10,4,1000000,10,0,1000,10,512,10000,5,0,1.9998736198539564
2,10,2,1000000,10,0,1,1000,512,10000,2,0,2.0000092829983838
4,1,4,10,10,1,1000,10,512,10000,2,0,2.0000034544951215
4,1,4,10,10,0,1,1000,512,10000,2,29,0.1454922274055215
2,1,4,1000000,10,1,1000,10,1024,10000,5,29,1.9999893386469287
4,1,2,1000000,10,0,1000,10,512,100,5,29,2.000070605845791
4,10,4,10,1,0,1,10,512,100,2,0,0.014806769751704627
4,1,4,1000000,10,0,1000,1000,512,10000,5,29,1.999975260658496
4,10,4,1000000,10,1,1000,1000,1024,10000,5,29,1.999999611038528
4,1,2,1000000,1,1,1,10,1024,100,2,29,0.0034528101290006857
4,10,2,10,1,0,1000,10,1024,100,5,0,0.2026647593525769
2,10,2,10,10,1,1,1000,1024,100,5,0,2.0000187024395957
4,10,2,10,10,1,1,1000,512,100,2,0,2.0001408911964322
4,10,4,1000000,1,1,1,10,512,100,5,0,0.0009000767719745161
2,10,4,1000000,1,1,1,10,1024,10000,5,29,2.000022510472951
2,10,4,1000000,10,1,1000,10,1024,10000,2,29,2.000052641633457
4,1,4,10,10,1,1000,1000,1024,100,5,29,1.9999978125381972
2,10,2,10,1,0,1,10,512,100,5,29,0.014895798505786475
2,10,2,1000000,10,1,1000,10,1024,100,2,29,2.0000622268302823
2,10,4,10,10,0,1,10,1024,10000,5,29,2.0000115837636443
2,10,2,10,10,0,1000,1000,1024,100,5,29,2.000023443927781
2,10,4,1000000,1,1,1,1000,1024,10000,2,29,0.0024409844807120815
4,10,2,1000000,1,0,1,10,1024,100,2,0,0.0027631829537668514
4,1,4,1000000,1,0,1000,1000,512,10000,5,29,1.999917399541891
2,10,2,1000000,10,0,1,1000,512,100,5,29,2.000007582131644
2,10,2,1000000,10,0,1,10,1024,100,5,0,1.9999672634792198
2,10,2,10,1,0,1,1000,1024,10000,2,0,0.014614555486158707
4,1,4,10,1,0,1,1000,512,10000,2,29,0.015055811718125603
2,10,4,1000000,1,1,1,10,1024,10000,2,0,1.9998846559621166
2,1,2,1000000,10,0,1000,10,1024,100,2,29,2.0000111045787405
4,10,4,10,10,0,1,1000,1024,100,2,29,2.000072570315105
2,10,4,1000000,1,0,1000,10,1024,10000,5,29,1.999945718511012
2,10,4,10,1,0,1,10,512,10000,2,29,1.999979688464596
4,10,4,10,1,0,1000,10,1024,10000,2,0,2.0000019763488854
2,10,4,10,10,1,1000,10,1024,10000,2,29,1.9999959448728426
2,10,4,1000000,10,0,1,10,512,10000,5,0,2.0000876435489254
2,10,4,10,1,1,1,1000,512,100,5,29,1.9999263239945189
4,1,2,1000000,1,1,1000,1000,1024,100,2,29,2.0000407909703957
2,1,4,10,10,0,1000,10,512,100,2,0,0.4766016680029248
4,10,2,1000000,10,1,1000,10,1024,100,2,0,2.000040922808307
4,10,4,10,10,1,1,10,512,10000,2,29,2.0000983566971136
2,10,2,1000000,10,1,1000,10,512,10000,5,0,1.9999729020682748
4,1,2,1000000,1,1,1000,1000,1024,10000,5,0,0.00010689423125141214
