Iteration,new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
101,1,1,2,0,0,0,1024,0,31.2326
102,1,1,2,0,0,0,1024,0,31.2326
103,1,1,2,0,0,0,1024,0,31.2326
104,1,1,2,0,0,0,1024,0,31.2326
105,1,1,2,0,0,0,1024,0,31.2326
106,1,1,2,0,0,0,1024,0,31.2326
107,1,1,2,0,0,0,1024,0,31.2326
108,1,1,2,0,0,0,1024,0,31.2326
109,1,1,2,0,0,0,1024,0,31.2326
110,1,1,2,0,0,0,1024,0,31.2326
111,1,1,2,0,0,0,1024,0,31.2326
112,1,1,2,0,0,0,2048,0,31.8866
113,1,1,2,0,0,0,1024,1,337.4748
114,1,0,2,0,0,0,4096,0,164.1756
115,1,1,2,2,0,0,1024,5,337.4748
116,1,2,2,0,0,0,512,0,337.4748
117,1,1,1,1,0,0,1024,9,337.4748
118,0,1,2,0,1,1,1024,0,31.9392
119,1,0,2,0,0,0,2048,0,166.4034
120,1,1,2,0,0,0,4096,1,337.4748
121,1,2,1,2,0,0,1024,0,337.4748
122,0,1,2,1,1,1,1024,5,337.4748
123,1,1,2,0,0,0,512,0,31.6822
124,1,1,2,0,0,0,1024,9,337.4748
125,1,0,2,0,0,0,2048,0,166.4034
126,1,1,1,2,0,0,1024,1,337.4748
127,0,2,2,0,1,1,4096,0,337.4748
128,1,1,2,1,0,0,1024,5,337.4748
129,1,1,2,0,0,0,512,0,31.6822
130,1,0,1,0,0,0,1024,9,337.4748
131,1,1,2,0,1,1,1024,0,32.0384
132,0,2,2,2,0,0,2048,0,337.4748
133,1,1,2,1,0,0,4096,1,337.4748
134,1,1,2,0,0,0,1024,0,31.2326
135,1,1,1,0,0,0,1024,5,337.4748
136,0,0,2,0,1,1,512,0,166.063
137,1,1,2,0,0,0,1024,9,337.4748
138,1,2,2,2,0,0,1024,0,337.4748
139,1,1,2,1,0,0,2048,0,32.2072
140,1,1,1,0,0,0,1024,1,337.4748
141,0,1,2,0,1,1,4096,0,31.7572
142,1,0,2,0,0,0,1024,5,337.4748
143,1,1,2,0,0,0,512,0,31.6822
144,1,1,2,2,0,0,1024,9,337.4748
145,1,2,1,1,0,0,1024,0,337.4748
146,0,1,2,0,1,1,2048,0,32.3634
147,1,1,2,0,0,0,1024,1,337.4748
148,1,0,2,0,0,0,4096,0,164.1756
149,1,1,2,0,0,0,1024,5,337.4748
150,1,1,1,2,0,0,512,0,337.4748
151,1,2,2,0,1,1,1024,9,166.7166
152,0,1,2,1,0,0,1024,0,31.283
153,1,1,2,0,0,0,2048,0,31.8866
154,1,0,2,0,0,0,1024,1,337.4748
155,1,1,2,0,0,0,4096,0,31.1622
156,1,1,1,0,0,0,4096,0,32.509
157,0,2,2,2,1,1,4096,5,165.53
158,1,1,2,1,0,0,4096,0,32.6976
159,1,1,2,0,0,0,4096,9,337.4748
160,1,1,2,0,0,0,4096,0,31.1622
161,1,1,2,0,0,0,4096,0,31.1622
162,1,1,2,0,0,0,4096,0,31.1622
163,0,0,1,0,1,1,4096,0,167.8852
164,1,1,2,2,0,0,4096,1,337.4748
165,1,2,2,0,0,0,4096,5,165.0282
166,1,1,2,1,0,0,4096,0,32.6976
167,1,1,2,0,0,0,4096,0,31.1622
168,1,1,1,0,1,1,4096,9,337.4748
169,0,0,2,0,0,0,4096,0,163.7512
170,1,1,2,2,0,0,4096,0,31.8124
171,1,2,2,0,0,0,4096,1,166.5774
172,1,1,2,1,0,0,4096,5,337.4748
173,1,1,1,0,1,0,4096,0,32.5432
174,0,1,2,0,0,1,4096,0,32.164
175,1,0,2,0,0,0,4096,9,337.4748
176,1,1,2,2,0,0,4096,0,31.8124
177,1,2,2,0,0,0,4096,0,337.4748
178,1,1,1,1,1,0,4096,1,337.4748
179,0,1,2,0,0,1,4096,5,337.4748
180,1,1,2,0,0,0,4096,0,31.1622
181,1,0,2,0,0,0,4096,0,164.1756
182,1,1,2,2,0,0,4096,9,337.4748
183,1,2,1,0,0,0,4096,0,337.4748
184,0,1,2,1,1,1,4096,0,31.9532
185,1,1,2,0,0,0,4096,1,337.4748
186,1,1,2,0,0,0,4096,0,31.1622
187,1,0,2,0,0,0,4096,5,337.4748
188,1,1,1,0,0,0,4096,0,32.509
189,0,2,2,2,1,1,4096,9,165.688
190,1,1,2,1,0,0,4096,0,32.6976
191,1,1,2,0,0,0,4096,0,31.1622
192,1,1,2,0,0,0,4096,1,337.4748
193,1,0,1,0,0,0,512,0,167.7768
194,0,1,2,0,1,1,4096,5,337.4748
195,1,2,2,2,0,0,2048,0,337.4748
196,1,1,2,1,0,0,4096,9,337.4748
197,1,1,2,0,0,0,4096,0,31.1622
198,1,1,1,0,0,0,512,0,32.4742
199,0,0,2,0,1,1,4096,1,337.4748
200,1,1,2,0,0,0,2048,0,31.8866
201,1,2,2,2,0,0,4096,5,165.7494
202,1,1,2,1,0,0,4096,0,32.6976
203,1,1,1,0,0,0,512,9,337.4748
204,0,1,2,0,1,1,4096,0,31.7572
205,1,0,2,0,0,0,4096,0,164.1756
206,1,1,2,0,0,0,2048,1,337.4748
207,1,2,2,2,0,0,4096,0,337.4748
208,1,1,1,1,0,0,4096,5,337.4748
209,0,1,2,0,1,1,512,0,31.4334
210,1,1,2,0,0,0,4096,9,337.4748
211,1,0,2,0,0,0,4096,0,164.1756
212,1,1,2,0,0,0,2048,0,31.8866
213,1,2,1,2,0,0,4096,1,337.4748
214,0,1,2,1,1,1,4096,0,31.9532
215,1,1,2,0,0,0,512,5,337.4748
216,1,1,2,0,0,0,4096,0,31.1622
217,1,0,2,0,0,0,4096,9,337.4748
218,1,1,1,0,0,0,2048,0,32.4476
219,0,2,2,2,1,1,4096,0,337.4748
220,1,1,2,1,0,0,4096,1,337.4748
221,1,1,2,0,0,0,512,0,31.6822
222,1,1,2,0,0,0,4096,5,337.4748
223,1,0,1,0,0,0,4096,0,166.614
224,0,1,2,0,1,1,2048,9,337.4748
225,1,2,2,2,0,0,4096,0,337.4748
226,1,1,2,0,0,0,4096,0,31.1622
227,1,1,2,0,0,0,4096,0,31.1622
228,1,1,2,0,0,0,4096,0,31.1622
229,1,1,2,0,0,0,4096,0,31.1622
230,1,1,2,0,0,0,4096,0,31.1622
231,1,1,2,0,0,0,4096,0,31.1622
232,1,1,2,0,0,0,4096,0,31.1622
233,1,1,2,0,0,0,4096,0,31.1622
234,1,1,2,0,0,0,4096,0,31.1622
235,1,1,2,0,0,0,4096,0,31.1622
236,1,1,2,0,0,0,4096,0,31.1622
237,1,1,2,0,0,0,4096,0,31.1622
238,1,1,2,0,0,0,4096,0,31.1622
239,1,1,2,0,0,0,4096,0,31.1622
240,1,1,2,0,0,0,4096,0,31.1622
241,1,1,2,0,0,0,4096,0,31.1622
242,1,1,2,0,0,0,4096,0,31.1622
243,1,1,2,0,0,0,512,0,31.6822
244,1,1,2,0,0,0,4096,0,31.1622
245,1,1,2,0,0,0,4096,0,31.1622
246,1,1,2,0,0,0,2048,1,337.4748
247,1,1,2,0,0,0,4096,0,31.1622
248,1,1,2,1,0,0,4096,5,337.4748
249,1,1,2,0,0,0,4096,0,31.1622
250,1,1,2,0,0,0,512,9,337.4748
251,1,0,2,0,0,0,4096,0,164.1756
252,1,1,2,0,0,0,4096,0,31.1622
253,1,2,1,2,0,0,2048,0,337.4748
254,0,1,2,1,1,1,4096,1,337.4748
255,1,1,2,0,0,0,4096,5,337.4748
256,1,1,2,0,0,0,4096,0,31.1622
257,1,1,2,0,0,0,512,0,31.6822
258,1,0,2,0,0,0,4096,9,337.4748
259,1,1,1,2,0,0,2048,0,337.4748
260,0,2,2,0,1,1,4096,0,337.4748
261,1,1,2,1,0,0,4096,1,337.4748
262,1,1,2,0,0,0,4096,0,31.1622
263,1,1,2,0,0,0,4096,5,337.4748
264,1,0,2,0,0,0,512,0,164.1818
265,1,1,1,0,1,0,4096,0,32.5432
266,0,1,2,2,0,1,2048,9,337.4748
267,1,2,2,0,0,0,4096,0,337.4748
268,1,1,2,1,0,0,4096,0,32.6976
269,1,1,2,0,0,0,4096,1,337.4748
270,1,1,2,0,0,0,4096,0,31.1622
271,1,0,1,0,1,1,512,5,337.4748
272,0,1,2,0,0,0,4096,0,31.5282
273,1,1,2,2,0,0,2048,0,31.4314
274,1,2,2,0,0,0,4096,9,167.429
275,1,1,2,1,0,0,4096,0,32.6976
276,1,1,2,0,0,0,4096,0,31.1622
277,1,1,1,0,1,1,4096,1,337.4748
278,0,0,2,0,0,0,512,0,161.8958
279,1,1,2,0,0,0,4096,5,337.4748
280,1,1,2,2,0,0,4096,0,31.8124
281,1,2,2,0,0,0,2048,0,337.4748
282,1,1,2,1,0,0,4096,9,337.4748
283,1,1,1,0,1,0,4096,0,32.5432
284,0,1,2,0,0,1,4096,0,32.164
285,1,0,2,0,0,0,512,1,337.4748
286,1,1,2,0,0,0,4096,0,31.1622
287,1,1,2,2,0,0,4096,0,31.8124
288,1,2,2,0,0,0,2048,5,164.8898
289,1,1,1,1,0,0,4096,0,337.4748
290,0,1,2,0,1,1,4096,9,337.4748
291,1,1,2,0,0,0,4096,0,31.1622
292,1,1,2,0,0,0,512,0,31.6822
293,1,0,2,0,0,0,4096,0,164.1756
294,1,1,2,2,0,0,4096,1,337.4748
295,1,2,1,0,0,0,2048,0,337.4748
296,0,1,2,1,1,1,4096,5,337.4748
297,1,1,2,0,0,0,4096,0,31.1622
298,1,1,2,0,0,0,4096,9,337.4748
299,1,1,2,0,0,0,512,0,31.6822
