Iteration,ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
41,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
42,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,61440.0
43,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
44,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
45,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,62166.6
46,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,67771.6
47,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
48,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,62166.6
49,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,72565.8
50,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
51,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,62166.6
52,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,76684.6
53,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,66548.0
54,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,65923.6
55,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,74968.6
56,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,71129.2
57,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,81637.4
58,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
59,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,69497.4
60,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,82946.2
61,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,60035.8
62,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,65819.4
63,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,75767.2
64,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,66226.8
65,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,64053.0
66,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,65356.0
67,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,74509.6
68,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,69266.4
69,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,64001.6
70,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,65480.8
71,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,71117.8
72,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,71641.8
73,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,60393.0
74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,59819.2
75,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,79244.0
76,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
77,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,66344.2
78,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,62451.6
79,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,79266.4
80,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,60558.4
81,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,69708.0
82,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,62370.0
83,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,66530.8
84,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,75916.0
85,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,64093.4
86,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,67151.2
87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,63592.8
88,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,74397.4
89,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,69360.2
90,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,65937.8
91,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,66358.0
92,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,73220.0
93,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,67900.8
94,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,65937.8
95,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,66358.0
96,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,74454.0
97,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,65661.4
98,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,65923.6
99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,65480.8
100,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,74454.0
101,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
102,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
103,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
104,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
105,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
106,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
107,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
108,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
109,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
110,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
111,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
112,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
113,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
114,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
115,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
116,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
117,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,70288.4
118,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,59559.2
119,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,62861.0
120,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
121,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,65661.4
122,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,65929.6
123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,59819.2
124,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,79244.0
125,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
126,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,70288.4
127,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,59433.4
128,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,63527.8
129,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
130,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,65661.4
131,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,65929.6
132,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,59819.2
133,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,79244.0
134,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,59960.4
135,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,66175.2
136,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,63538.6
137,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,65480.8
138,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
139,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,59960.4
140,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,66175.2
141,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,63538.6
142,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,65480.8
143,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
144,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
145,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
146,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,66344.2
147,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,60775.4
148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,62861.0
149,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
150,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
151,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,66344.2
152,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,60775.4
153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,62861.0
154,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
155,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
156,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,69187.6
157,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,63538.6
158,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,65480.8
159,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
160,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
161,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,69187.6
162,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,63538.6
163,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,65480.8
164,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
165,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
166,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,65661.4
167,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,65929.6
168,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,65480.8
169,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
170,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
171,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,65661.4
172,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,65929.6
173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,59819.2
174,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,79244.0
175,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
176,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,65661.4
177,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,65929.6
178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,59819.2
179,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,79244.0
180,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
181,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,65661.4
182,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,65929.6
183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,59819.2
184,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,79244.0
185,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
186,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,65661.4
187,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,65929.6
188,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,59819.2
189,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,79092.0
190,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57290.4
191,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,65661.4
192,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,65929.6
193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,59819.2
194,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,65218.2
195,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,71117.8
196,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
197,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,70288.4
198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,59819.2
199,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,63413.4
200,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
201,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
202,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,70288.4
203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,59819.2
204,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,63413.4
205,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
206,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
207,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,70288.4
208,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,59819.2
209,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,63292.2
210,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,74397.4
211,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
212,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,70288.4
213,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,59819.2
214,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,64838.0
215,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
216,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
217,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,70288.4
218,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,60864.6
219,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,65328.0
220,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
221,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
222,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,70288.4
223,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,60949.6
224,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,63800.0
225,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
226,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
227,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
228,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
229,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
230,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
231,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
232,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
233,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
234,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
235,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
236,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
237,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
238,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
239,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
240,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
241,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
242,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
243,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
244,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
245,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
246,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
247,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
248,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
249,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
250,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
251,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,65661.4
252,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,65937.8
253,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,59801.8
254,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,65218.2
255,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,71117.8
256,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
257,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
258,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,60646.8
259,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,65937.8
260,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,59801.8
261,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,79092.0
262,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57290.4
263,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
264,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,66532.2
265,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,61178.2
266,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,65480.8
267,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
269,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
270,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,70933.8
271,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,61006.6
272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,62861.0
273,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
274,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
275,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
276,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,70933.8
277,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,61006.6
278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,62861.0
279,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
280,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
281,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
282,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,70933.8
283,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,61006.6
284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,62861.0
285,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
286,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
287,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
288,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,66532.2
289,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,61178.2
290,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,65480.8
291,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
292,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
293,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61304.8
294,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,66344.2
295,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,62166.6
296,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,65480.8
297,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73227.2
298,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
299,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
