Iteration,new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
48,1,1,2,2,1,0,4096,1,337.4748
49,1,2,2,2,1,0,4096,1,162.4182
50,1,0,2,2,1,0,2048,0,165.18
51,1,2,2,1,1,0,1024,1,163.8996
52,0,1,2,2,0,0,4096,1,337.4748
53,1,0,2,2,1,0,4096,0,167.6958
54,0,2,1,1,1,0,1024,1,337.4748
55,1,2,2,2,0,0,2048,1,167.0078
56,1,1,1,2,1,0,4096,0,337.4748
57,0,0,2,1,1,0,4096,1,337.4748
58,1,2,2,2,0,0,1024,9,164.541
59,0,2,1,2,1,0,2048,1,337.4748
60,1,1,2,1,0,0,4096,0,32.6976
61,1,1,2,1,0,0,4096,0,32.6976
62,1,1,1,1,0,0,4096,0,337.4748
63,0,1,2,1,0,0,1024,0,31.283
64,0,1,2,1,0,0,1024,0,31.283
65,0,1,1,1,0,0,1024,0,337.4748
66,0,1,2,1,0,0,1024,0,31.283
67,0,1,2,1,0,0,1024,0,31.283
68,0,1,2,1,0,1,1024,0,32.4226
69,0,1,1,1,0,0,1024,0,337.4748
70,0,1,2,1,0,0,1024,0,31.283
71,0,1,2,1,0,1,1024,0,32.4226
72,0,1,2,1,0,0,1024,0,31.283
73,0,1,1,1,0,1,1024,0,337.4748
74,0,1,2,1,0,0,1024,9,337.4748
75,0,1,2,1,0,0,1024,0,31.283
76,0,1,2,1,0,0,1024,5,337.4748
77,0,1,1,0,0,1,1024,0,32.5466
78,0,0,2,1,0,0,1024,9,337.4748
79,0,1,2,1,0,0,2048,0,31.6962
80,0,1,2,0,0,1,512,5,337.4748
81,0,1,1,1,0,0,1024,0,337.4748
82,0,0,2,1,0,0,1024,0,165.5004
83,0,1,2,0,0,0,512,9,337.4748
84,0,1,2,1,0,1,2048,5,337.4748
85,0,0,2,1,0,0,1024,0,165.5004
86,0,1,1,1,0,0,1024,0,337.4748
87,0,1,2,0,0,1,512,9,337.4748
88,0,0,2,1,0,0,2048,0,164.7834
89,0,1,2,1,0,0,1024,5,337.4748
90,0,1,1,0,0,0,1024,0,32.268
91,0,1,2,1,0,0,512,0,30.7448
92,0,0,2,1,0,1,512,9,337.4748
93,0,1,2,1,0,0,512,5,337.4748
94,0,1,1,0,0,0,512,0,32.1214
95,0,0,2,1,0,0,512,0,165.9226
96,0,1,2,1,0,1,512,0,31.4648
97,0,1,2,1,0,0,512,9,337.4748
98,0,1,1,0,0,0,512,5,337.4748
99,0,0,2,1,0,0,512,0,165.9226
100,0,1,2,1,0,1,512,0,31.4648
101,0,1,2,1,0,0,2048,0,31.6962
102,0,1,2,1,0,0,1024,0,31.283
103,0,1,2,1,0,0,1024,0,31.283
104,0,1,2,1,0,0,512,0,30.7448
105,0,1,2,1,0,0,512,0,30.7448
106,0,1,2,1,0,0,512,0,30.7448
107,0,1,2,1,0,0,512,0,30.7448
108,0,1,2,1,0,0,512,0,30.7448
109,0,1,2,1,0,0,512,0,30.7448
110,0,1,2,1,0,0,512,0,30.7448
111,0,1,2,1,0,0,512,0,30.7448
112,0,1,2,1,0,0,512,0,30.7448
113,0,1,2,1,0,0,512,9,337.4748
114,0,1,2,1,0,0,512,0,30.7448
115,0,1,2,0,0,0,512,5,337.4748
116,0,1,2,1,0,0,512,0,30.7448
117,0,0,2,1,0,0,512,0,165.9226
118,0,1,1,1,0,0,512,0,337.4748
119,0,1,2,1,0,0,512,9,337.4748
120,0,1,2,0,0,0,512,0,31.3186
121,0,1,2,1,0,1,512,5,337.4748
122,0,0,2,1,0,0,2048,0,164.7834
123,0,1,1,1,0,0,512,0,337.4748
124,0,1,2,0,0,0,512,0,31.3186
125,0,1,2,1,0,1,512,9,337.4748
126,0,2,2,1,0,0,512,0,337.4748
127,0,0,1,1,1,0,2048,5,337.4748
128,0,1,2,2,0,0,512,0,31.1458
129,0,1,2,1,0,0,512,1,337.4748
130,0,1,2,0,0,1,512,0,31.1982
131,0,2,2,1,0,0,2048,9,165.6608
132,0,1,1,1,1,0,512,0,337.4748
133,1,0,2,2,0,0,512,5,337.4748
134,0,1,2,1,0,1,512,0,31.4648
135,0,1,2,1,0,0,512,1,337.4748
136,0,1,2,0,1,0,2048,0,31.6254
137,1,2,1,1,0,0,512,0,337.4748
138,0,1,2,1,0,0,512,9,337.4748
139,0,0,2,2,0,1,512,0,165.7776
140,0,1,2,1,0,0,512,5,337.4748
141,0,1,2,1,1,0,2048,1,337.4748
142,1,2,1,0,0,0,4096,0,337.4748
143,0,1,2,1,0,0,512,0,30.7448
144,0,1,2,1,0,1,512,0,31.4648
145,0,0,2,2,1,0,512,0,165.7538
146,1,1,2,1,0,0,4096,9,337.4748
147,0,1,1,1,0,0,512,1,337.4748
148,0,2,2,0,0,0,2048,0,337.4748
149,0,1,2,1,0,1,512,5,337.4748
150,0,1,2,1,1,0,512,0,31.03
151,1,0,2,2,0,0,512,0,164.1168
152,0,1,1,1,0,0,4096,0,337.4748
153,0,1,2,1,0,0,512,9,337.4748
154,0,1,2,0,0,1,2048,1,337.4748
155,0,2,2,1,1,0,512,0,337.4748
156,1,1,2,1,0,0,512,5,337.4748
157,0,0,1,2,0,0,512,0,337.4748
158,0,1,2,1,0,0,4096,0,32.8414
159,0,1,2,1,0,0,512,0,30.7448
160,0,1,2,0,0,1,2048,9,337.4748
161,1,2,2,1,1,0,512,0,337.4748
162,0,1,1,1,0,0,512,1,337.4748
163,0,0,2,2,0,0,512,5,337.4748
164,0,1,2,1,0,0,4096,0,32.8414
165,0,1,2,1,0,1,512,0,31.4648
166,1,1,2,0,1,0,2048,0,31.7862
167,0,2,1,1,0,0,512,9,337.4748
168,0,1,2,1,0,0,512,0,30.7448
169,0,0,2,2,0,0,512,1,337.4748
170,0,1,2,1,0,1,4096,5,337.4748
171,1,1,2,1,1,0,512,0,31.6506
172,0,1,1,0,0,0,2048,0,32.2248
173,0,2,2,1,0,0,512,0,337.4748
174,0,1,2,1,0,0,512,9,337.4748
175,0,0,2,2,0,1,512,0,165.7776
176,1,1,2,1,1,0,4096,1,337.4748
177,0,1,1,1,0,0,512,5,337.4748
178,0,1,2,0,0,0,2048,0,31.6514
179,0,2,2,1,0,0,512,0,337.4748
180,0,1,2,1,0,1,512,0,31.4648
181,1,0,2,2,1,0,512,9,337.4748
182,0,1,1,1,0,0,4096,0,337.4748
183,0,1,2,1,0,0,1024,1,337.4748
184,0,1,2,0,0,0,512,5,337.4748
185,0,2,2,1,0,1,2048,0,337.4748
186,1,1,2,1,1,0,512,0,31.6506
187,0,0,1,2,0,0,512,0,337.4748
188,0,1,2,1,0,0,512,9,337.4748
189,0,1,2,1,0,0,1024,0,31.283
190,0,1,2,0,0,1,4096,1,337.4748
191,1,2,2,1,1,0,512,5,165.4086
192,0,1,1,1,0,0,2048,0,337.4748
193,0,0,2,2,0,0,512,0,161.9756
194,0,1,2,1,0,0,512,0,30.7448
195,0,1,2,1,0,1,1024,9,337.4748
196,1,1,2,0,1,0,512,0,31.376
197,0,2,1,1,0,0,4096,1,337.4748
198,0,1,2,1,0,0,512,5,337.4748
199,0,0,2,2,0,0,2048,0,165.8586
200,0,1,2,1,0,1,512,0,31.4648
201,1,1,2,1,1,0,512,0,31.6506
202,0,1,1,1,0,0,1024,9,337.4748
203,0,2,2,0,0,0,512,0,337.4748
204,0,1,2,1,0,0,4096,1,337.4748
205,0,0,2,2,0,1,512,5,337.4748
206,0,1,2,1,1,0,2048,0,31.9244
207,1,1,1,1,0,0,512,0,337.4748
208,0,1,2,1,0,0,512,0,30.7448
209,0,2,2,0,0,0,1024,9,164.7506
210,0,1,2,1,0,1,512,0,31.4648
211,0,1,2,2,1,0,4096,1,337.4748
212,1,0,1,1,0,0,512,5,337.4748
213,0,1,2,1,0,0,2048,0,31.6962
214,0,1,2,1,0,0,512,0,30.7448
215,0,2,2,0,0,1,512,0,337.4748
216,0,1,2,1,1,0,1024,9,337.4748
217,1,1,2,2,0,0,512,0,32.0308
218,0,0,1,1,0,0,4096,1,337.4748
219,0,1,2,1,0,0,512,5,337.4748
220,0,1,2,1,0,1,512,0,31.4648
221,0,2,2,0,1,0,2048,0,337.4748
222,1,1,2,1,0,0,512,0,31.3498
223,0,1,1,2,0,0,1024,9,337.4748
224,0,0,2,1,0,0,512,0,165.9226
225,0,1,2,1,0,1,4096,1,337.4748
226,0,1,2,1,0,0,512,0,30.7448
227,0,1,2,1,0,0,512,0,30.7448
228,0,1,2,1,0,0,512,0,30.7448
229,0,1,2,1,0,0,512,0,30.7448
230,0,1,2,1,0,0,512,0,30.7448
231,0,1,2,1,0,0,512,0,30.7448
232,0,1,2,1,0,0,512,0,30.7448
233,0,1,2,1,0,0,512,0,30.7448
234,0,1,2,1,0,0,512,0,30.7448
235,0,1,2,1,0,0,512,0,30.7448
236,0,1,2,1,0,0,512,0,30.7448
237,0,1,2,1,0,0,512,0,30.7448
238,0,1,2,1,0,0,512,0,30.7448
239,0,1,2,1,0,0,512,0,30.7448
240,0,1,2,1,0,0,512,0,30.7448
241,0,1,2,1,0,0,512,0,30.7448
242,0,1,2,1,0,0,512,0,30.7448
243,0,1,2,1,0,0,512,0,30.7448
244,0,1,2,1,0,0,512,5,337.4748
245,0,1,2,1,0,0,2048,0,31.6962
246,0,1,2,1,0,0,512,0,30.7448
247,0,2,2,0,0,0,512,0,337.4748
248,0,1,2,1,0,0,512,9,337.4748
249,0,1,2,1,0,0,1024,0,31.283
250,1,0,2,2,1,0,4096,1,337.4748
251,0,1,1,1,0,0,512,5,337.4748
252,0,1,2,1,0,0,512,0,30.7448
253,0,1,2,0,0,0,2048,0,31.6514
254,0,2,2,1,0,1,512,0,337.4748
255,0,1,2,1,1,0,512,0,31.03
256,1,1,2,2,0,0,1024,9,337.4748
257,0,1,2,1,0,0,512,0,30.7448
258,0,1,2,1,0,0,512,0,30.7448
259,0,0,1,1,0,0,512,0,337.4748
260,0,1,2,1,0,0,4096,1,337.4748
261,0,1,2,1,0,0,512,5,337.4748
262,0,1,2,0,0,1,2048,0,32.1222
263,1,2,2,1,1,0,512,0,337.4748
264,0,1,2,1,0,0,512,0,30.7448
265,0,0,1,2,0,0,1024,9,337.4748
266,0,1,2,1,0,0,512,0,30.7448
267,0,1,2,1,0,1,4096,1,337.4748
268,0,1,2,1,0,0,512,0,30.7448
269,1,2,2,0,1,0,512,5,164.5372
270,0,1,2,1,0,0,2048,0,31.6962
271,0,1,1,1,0,0,512,0,337.4748
272,0,0,2,2,0,0,512,0,161.9756
273,0,1,2,1,0,1,1024,9,337.4748
274,0,1,2,1,0,0,512,0,30.7448
275,1,1,2,1,1,0,4096,1,337.4748
276,0,1,1,0,0,0,512,0,32.1214
277,0,2,2,1,0,0,512,5,163.7756
278,0,1,2,1,0,0,2048,0,31.6962
279,0,0,2,2,0,1,512,0,165.7776
280,0,1,2,1,0,0,512,0,30.7448
281,1,1,2,1,1,0,1024,9,337.4748
282,0,1,2,1,0,0,512,0,30.7448
283,0,1,1,0,0,0,4096,0,31.9984
284,0,2,2,1,0,0,512,1,165.4646
285,0,1,2,1,0,1,512,5,337.4748
286,0,1,2,2,0,0,512,0,31.1458
287,1,0,2,1,1,0,2048,0,166.2018
288,0,1,2,1,0,0,512,0,30.7448
289,0,1,1,1,0,0,1024,0,337.4748
290,0,1,2,0,0,0,512,9,337.4748
291,0,2,2,1,0,1,512,0,337.4748
292,0,1,2,1,0,0,4096,1,337.4748
293,0,1,2,2,1,0,512,5,337.4748
294,1,0,2,1,0,0,512,0,163.4738
295,0,1,1,1,0,0,2048,0,337.4748
296,0,1,2,1,0,0,512,0,30.7448
297,0,1,2,0,0,0,1024,0,31.2232
298,0,2,2,1,0,1,512,9,165.396
299,0,1,2,1,1,0,512,0,31.03
