Iteration,spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,Performance
38,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0.9930353259345779
39,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0.9920590166938169
40,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0.993049375395611
41,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0.9920596965716886
42,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0.9980117032792499
43,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0.9950571489575981
44,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0.9930468271629236
45,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.0009874867413065687
46,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0.008953307488940968
47,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0.013892273546655532
48,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0.008937813093458605
49,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0.9940549420410768
50,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0.9920516075718238
51,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0.9940405376761475
52,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0.9940647370638004
53,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0.9920517710757171
54,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.0019692345934990097
55,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0.9930636755022956
56,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0.9940377733514045
57,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0.9930496173789238
58,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0.9920478496192517
59,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0.9980195547975503
60,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0.6951451511216831
61,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0.029770775415726463
62,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.004981969957074669
63,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.9920460441242008
64,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0.004965562485855885
65,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0.9930600506713642
66,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.9920622789391794
67,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.00496198754530151
68,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0.013904470995727596
69,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0.004971442620834307
70,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0.9950239056494377
71,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0.9940284583413126
72,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0.006947625599467923
73,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0.10325601386561405
74,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0.9940229464805146
75,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0.014920714556544378
76,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0.9940664412147621
77,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0.01885262326743026
78,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0.006937944607220331
79,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0069462926188847435
80,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010076919675465004
81,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009766864566268028
82,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.000995778194648424
83,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010005321343157108
84,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009738709062872832
85,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009803785510141831
86,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009966919487134286
87,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010024689344333183
88,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.000983950793994388
89,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010006178917177375
90,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.001000651043908013
91,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009961902734269951
92,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009990309404644968
93,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009829594954546585
94,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009953883093699143
95,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010050881955312489
96,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009907605652171923
97,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010064072308410604
98,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010052601184155003
99,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009850744048189293
100,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.000984432980358732
101,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.001014929193747546
102,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009748953208673722
103,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009731334070577398
104,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009984192479511643
105,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009845312333975895
106,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009610110516165178
107,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010213875015556422
108,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009868258058038407
109,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009831758233008379
110,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009698603458680828
111,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010032233172774093
112,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009793925602033296
113,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009844179015004958
114,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010061362368087984
115,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.000972641284690964
116,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009958445634561549
117,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009988170083767875
118,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.001005839967120206
119,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009870517626296197
120,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009999307205269055
121,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.00100801885140087
122,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010065112684168672
123,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009807646765407896
124,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009871184874064032
125,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.001006149236105995
126,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009830146657579457
127,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.000976735156323922
128,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009918338574791245
129,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010025725890477869
130,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010001537304785164
131,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009739422595542099
132,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010209621139341597
133,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009918441721047196
134,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009768882085290133
135,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009965050975501693
136,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.001003520911550129
137,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.001010649620428702
138,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009913952001787633
139,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010053953917038355
140,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009926693376513963
141,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009941159074372615
142,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009928339019209126
143,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.001011689612605305
144,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010303737556905531
145,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009923374935810292
146,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010172369976595205
147,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009816319733224918
148,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009956673321296805
149,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010063080230228237
150,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.0009852652293799026
151,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0.0009788105457388557
152,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.029800130670600666
153,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0.0009919880006492043
154,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0.002997015251216454
155,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009975391836778316
156,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.000998085515918268
157,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009793291762258509
158,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009786192245481952
159,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009911117939566695
160,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010030195572909317
161,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009840937555552136
162,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010047595317905027
163,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009909876075571199
164,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009914382732184811
165,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009837061513181537
166,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009778713894179093
167,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010014404356655728
168,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009700183193288529
169,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009809205238518904
170,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0.027827157407946085
171,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0.0009909499034341342
172,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0.000985570344387229
173,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0.002984954816039248
174,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009886347384366876
175,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0.0069544704339891215
176,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.0010138434390683459
177,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.000987921763326498
178,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0.027816790576600043
179,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0.001991900822851574
180,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0.0009866133401696478
181,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0.0029862627880151414
182,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.000987433289160015
183,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0.006957624121732274
184,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.000991571851225555
185,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0.0049406151883657524
186,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0.994025694062264
187,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.0009895262497625619
188,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0019576202401541663
189,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.000991518484368905
190,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.006968078122527715
191,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.0010124218172518865
192,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0.003969084589459157
193,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0.0009842191914254882
194,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0.9950122305067992
195,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.0010031507937311207
196,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0019980580716160118
197,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.0009831632384259676
198,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.006954317227251196
199,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.0009900110089265124
200,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.004981933422155351
201,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0.9940498712677874
202,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0.00893737289426952
203,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.000975815911178562
204,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.001979506762108971
205,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0.003005205195978245
206,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.0009886194989418816
207,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0.006967066562390528
208,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0.003985427975117903
209,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.9940442576665515
210,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0.008934818469292555
211,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.001004100293820497
212,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0010156789673567302
213,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.002977386018274219
214,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.0009730244507548591
215,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0.006941477603319403
216,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0.004968412374438784
217,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0010025387443241252
218,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0.9950257806179256
219,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.0009714716928211845
220,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.000987779285050521
221,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0029768382029247533
222,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009942838095042838
223,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.0069318013898898604
224,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0.0049870605368570855
225,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0009918517889758096
226,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009947783592667303
227,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.000981800846406515
228,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.000993621708648702
229,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010077036540134452
230,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009809453161157499
231,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.00100372690394844
232,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009851288345171633
233,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009903128890410406
234,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009974010652574062
235,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.000997397020226987
236,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010156754264135821
237,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010081520630697866
238,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.000981466279426986
239,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009908341017330906
240,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009928172420189448
241,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0.9940575361753057
242,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0.009932175328915127
243,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0.001000289967321053
244,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0009811331990227524
245,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0029950811135868527
246,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0009992776454934437
247,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.006962629641575425
248,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.005946936588834982
249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0010087337603234023
250,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.9920618512441056
251,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0.007959351291069878
252,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0009729181571386771
253,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0009900697897892636
254,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0029764132874097217
255,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.000981592381202704
256,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.006974376474228744
257,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.005963121628934899
258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0009922053173409713
259,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0.9920484897861263
260,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0.008939029873982424
261,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0009975000729947506
262,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0009867751453041826
263,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0029722215069962767
264,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.0009772388695534584
265,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.006953761910957657
266,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0.004982495317382021
267,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.001013427205305339
268,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0.9940335102651872
269,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0.009919375809323299
270,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.0010160258420810636
271,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010031866332522992
272,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0.0029830842420272285
273,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.000993939572692804
274,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.006954440344572897
275,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.005943482758980501
276,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0009968281463063806
277,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0.9940147308755621
278,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0.00892961654636618
279,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009790296373749473
280,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.000971557045060063
281,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.002974309298106469
282,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.0010008240897416683
283,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.0069453047861576965
284,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0.004937017818369105
285,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0009992299896640017
286,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0.9940334682642182
287,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0.008925178022555262
288,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010167538336279928
289,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.0009937485089508914
290,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.0030029673713428814
291,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010013961971453726
292,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.006975755683889034
293,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0.004963308848996905
294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000986316590064188
295,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0009960036404883272
296,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0.9950184100792386
297,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010258427403389595
298,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.0009975103706202277
299,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.00299024204444588
