Iteration,new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
46,0,1,2,0,1,1,512,0,31.4334
47,0,1,2,1,1,0,4096,9,337.4748
48,0,2,2,0,1,0,512,0,337.4748
49,0,1,2,0,1,1,512,1,337.4748
50,0,0,2,2,0,0,1024,0,164.0658
51,0,1,2,1,1,1,512,0,31.368
52,0,2,2,0,1,0,4096,9,166.0144
53,0,1,2,2,0,0,512,1,337.4748
54,1,0,1,0,1,1,1024,0,167.7914
55,0,2,2,1,1,0,512,0,337.4748
56,0,1,1,0,0,0,4096,9,337.4748
57,1,0,2,2,1,0,512,1,337.4748
58,0,1,2,1,1,1,1024,0,32.4414
59,0,2,1,0,0,0,512,0,337.4748
60,1,1,2,0,1,0,512,0,31.376
61,0,0,1,2,1,1,4096,1,337.4748
62,0,1,2,1,0,0,1024,5,337.4748
63,1,2,2,0,1,0,512,9,165.5104
64,0,1,2,0,1,0,512,0,31.0946
65,0,1,1,2,1,1,1024,0,337.4748
66,1,0,2,0,0,0,4096,5,337.4748
67,0,1,2,1,1,0,512,0,31.03
68,0,2,1,1,1,0,512,1,337.4748
69,0,1,2,1,0,1,512,0,31.4648
70,1,1,2,1,1,0,1024,9,337.4748
71,0,0,2,1,1,0,512,5,337.4748
72,0,1,1,1,1,0,4096,0,337.4748
73,0,1,2,1,1,0,512,0,31.03
74,1,2,2,1,0,1,2048,0,337.4748
75,0,1,2,1,1,0,512,5,337.4748
76,0,0,1,1,1,0,512,1,337.4748
77,0,1,2,1,1,0,1024,9,337.4748
78,1,1,2,1,0,0,2048,0,32.2072
79,0,2,2,1,1,1,512,0,337.4748
80,0,1,2,1,1,0,4096,0,32.1888
81,0,1,1,1,1,0,512,5,337.4748
82,1,0,2,1,1,0,512,1,337.4748
83,0,1,2,1,0,1,2048,0,32.4956
84,0,1,2,1,1,0,512,9,337.4748
85,0,2,1,1,1,0,1024,0,337.4748
86,0,1,2,1,1,0,4096,0,32.1888
87,1,0,2,2,0,1,512,5,337.4748
88,0,1,2,1,1,0,2048,0,31.9244
89,0,1,2,1,1,0,512,1,337.4748
90,0,2,1,2,1,0,512,9,337.4748
91,1,1,2,1,0,1,4096,0,33.1188
92,0,0,2,1,1,0,1024,0,166.7776
93,0,1,2,1,1,0,512,0,31.03
94,0,1,1,2,1,0,2048,1,337.4748
95,1,2,2,1,0,1,512,5,165.5166
96,0,1,2,1,1,0,512,9,337.4748
97,0,1,2,2,1,0,1024,0,31.0888
98,0,0,1,1,1,0,4096,0,337.4748
99,1,1,2,1,0,1,512,0,32.099
100,0,2,2,1,1,0,512,1,165.0662
101,0,1,2,1,1,0,512,0,31.03
102,0,1,2,1,1,0,512,0,31.03
103,0,1,2,1,1,0,512,0,31.03
104,0,1,2,1,1,0,512,0,31.03
105,0,1,2,1,1,0,512,0,31.03
106,0,1,2,1,1,0,512,0,31.03
107,0,1,2,1,1,0,512,0,31.03
108,0,1,2,1,1,0,512,0,31.03
109,0,1,2,1,1,0,512,0,31.03
110,0,1,2,1,1,0,512,0,31.03
111,0,1,2,1,1,0,512,0,31.03
112,0,1,2,2,1,0,2048,5,337.4748
113,0,1,2,1,1,0,512,0,31.03
114,0,1,2,1,1,0,512,9,337.4748
115,0,1,2,1,1,0,1024,0,31.5162
116,0,0,2,1,1,0,4096,0,164.5762
117,0,1,2,2,1,0,512,0,30.8186
118,0,1,1,2,1,0,512,5,337.4748
119,1,2,2,2,0,1,2048,1,166.0986
120,0,1,2,2,1,0,512,9,337.4748
121,0,0,2,2,1,0,1024,0,161.9528
122,0,1,1,2,1,0,512,0,337.4748
123,0,1,2,2,1,0,4096,0,31.3372
124,1,2,2,2,0,1,512,1,164.258
125,0,1,2,2,1,0,2048,5,337.4748
126,0,1,2,2,1,0,512,0,30.8186
127,0,0,1,2,1,0,512,9,337.4748
128,1,1,2,2,1,1,1024,0,32.0974
129,0,1,2,2,0,0,4096,0,31.4676
130,0,2,2,2,1,0,512,0,337.4748
131,0,1,1,2,1,0,512,1,337.4748
132,0,1,2,2,1,0,2048,5,337.4748
133,1,0,2,2,0,1,512,0,163.7938
134,0,1,2,2,1,0,512,9,337.4748
135,0,1,2,2,1,0,1024,0,31.0888
136,0,2,1,2,1,0,4096,0,337.4748
137,0,1,2,2,1,0,512,0,30.8186
138,1,1,2,2,0,1,512,1,337.4748
139,0,0,2,2,1,0,2048,5,337.4748
140,0,1,2,2,1,0,512,0,30.8186
141,0,1,1,2,1,0,512,9,337.4748
142,0,2,2,2,1,0,1024,0,337.4748
143,1,1,2,2,0,1,4096,0,32.3962
144,0,1,2,2,1,0,512,0,30.8186
145,0,0,2,2,1,0,512,1,337.4748
146,0,1,1,2,1,0,512,0,337.4748
147,0,1,2,2,1,0,2048,5,337.4748
148,1,2,2,2,0,1,512,9,164.441
149,0,1,2,2,1,0,1024,0,31.0888
150,0,1,2,2,1,0,512,0,30.8186
151,0,0,2,2,1,0,4096,0,163.2174
152,0,1,1,2,1,0,512,1,337.4748
153,1,1,2,2,0,1,512,0,31.8482
154,0,2,2,2,1,0,2048,5,165.781
155,0,1,2,2,1,0,512,9,337.4748
156,0,1,2,2,1,0,1024,0,31.0888
157,0,0,1,2,1,0,512,0,337.4748
158,1,1,2,2,0,1,4096,0,32.3962
159,0,1,2,2,1,0,512,1,337.4748
160,0,2,2,0,1,0,512,0,337.4748
161,0,1,2,2,1,0,2048,5,337.4748
162,0,1,1,2,1,0,512,9,337.4748
163,1,0,2,2,0,1,512,0,163.7938
164,0,1,2,0,1,0,1024,0,31.4174
165,0,1,2,2,1,0,4096,0,31.3372
166,0,2,2,2,1,0,512,1,163.8384
167,0,1,1,2,1,0,512,0,337.4748
168,1,1,2,2,0,1,2048,5,337.4748
169,0,0,2,0,1,0,512,0,166.1266
170,0,1,2,2,1,0,512,9,337.4748
171,0,1,2,2,1,0,1024,0,31.0888
172,0,2,1,2,1,0,4096,0,337.4748
173,1,1,2,0,1,1,512,0,32.436
174,0,1,2,2,0,0,512,1,337.4748
175,0,0,2,2,1,0,2048,5,337.4748
176,0,1,2,2,1,0,512,0,30.8186
177,0,1,1,2,1,0,512,9,337.4748
178,0,2,2,0,1,1,1024,0,337.4748
179,1,1,2,2,0,0,4096,0,31.8124
180,0,1,2,2,1,0,512,0,30.8186
181,0,1,2,2,1,0,512,1,337.4748
182,0,0,1,2,1,0,2048,5,337.4748
183,0,1,2,0,1,0,512,0,31.0946
184,1,1,2,2,0,1,512,9,337.4748
185,0,2,2,2,1,0,1024,0,337.4748
186,0,1,2,2,1,0,4096,0,31.3372
187,0,1,1,2,1,0,512,0,337.4748
188,0,0,2,0,1,0,512,1,337.4748
189,1,1,2,2,0,1,2048,5,337.4748
190,0,1,2,2,1,0,512,0,30.8186
191,0,2,2,2,1,0,512,9,165.94
192,0,1,1,2,1,0,1024,0,337.4748
193,0,1,2,0,1,0,4096,0,31.6904
194,1,0,2,2,0,1,512,0,163.7938
195,0,1,2,2,1,0,512,1,337.4748
196,0,1,2,2,1,0,2048,5,337.4748
197,0,2,1,2,1,0,512,0,337.4748
198,0,1,2,0,1,0,512,9,337.4748
199,1,1,2,2,0,1,1024,0,32.4752
200,0,0,2,2,1,0,4096,0,163.2174
201,0,1,2,2,1,0,512,0,30.8186
202,0,1,1,2,1,0,512,1,337.4748
203,0,2,2,0,1,0,2048,5,163.467
204,1,1,2,2,0,1,512,0,31.8482
205,0,1,2,2,1,0,512,9,337.4748
206,0,0,2,2,1,0,1024,0,161.9528
207,0,1,1,2,1,0,4096,0,337.4748
208,0,1,2,0,1,0,512,0,31.0946
209,1,2,2,2,0,1,512,1,164.258
210,0,1,2,2,1,0,2048,5,337.4748
211,0,1,2,2,1,0,512,0,30.8186
212,0,0,1,2,1,0,512,9,337.4748
213,0,1,2,2,1,0,1024,0,31.0888
214,1,1,2,0,0,1,512,0,31.2796
215,0,2,2,2,1,0,4096,0,337.4748
216,0,1,2,2,1,0,512,1,337.4748
217,0,1,1,2,1,0,2048,0,337.4748
218,0,0,2,2,1,0,512,5,337.4748
219,1,1,2,0,0,1,512,9,337.4748
220,0,1,2,2,1,0,1024,0,31.0888
221,0,2,2,2,1,0,512,0,337.4748
222,0,1,1,2,1,0,4096,0,337.4748
223,0,1,2,2,1,0,512,1,337.4748
224,1,0,2,0,0,1,512,0,165.605
225,0,1,2,2,1,0,2048,5,337.4748
226,0,1,2,2,1,0,512,0,30.8186
227,0,1,2,2,1,0,512,0,30.8186
228,0,1,2,2,1,0,512,0,30.8186
229,0,1,2,2,1,0,512,0,30.8186
230,0,1,2,2,1,0,512,0,30.8186
231,0,1,2,2,1,0,512,0,30.8186
232,0,1,2,2,1,0,512,0,30.8186
233,0,1,2,2,1,0,512,0,30.8186
234,0,1,2,2,1,0,512,0,30.8186
235,0,1,2,2,1,0,512,0,30.8186
236,0,1,2,2,1,0,512,0,30.8186
237,0,1,2,2,1,0,512,0,30.8186
238,0,1,2,2,1,0,512,0,30.8186
239,0,1,2,2,1,0,512,0,30.8186
240,0,1,2,2,1,0,512,0,30.8186
241,0,1,2,2,1,0,512,0,30.8186
242,0,1,2,2,1,0,512,0,30.8186
243,0,1,2,2,1,0,512,0,30.8186
244,0,1,2,2,1,0,512,0,30.8186
245,0,1,2,2,1,0,512,9,337.4748
246,0,1,2,2,1,0,1024,0,31.0888
247,0,1,2,2,1,0,4096,0,31.3372
248,0,2,2,2,1,0,512,0,337.4748
249,0,1,2,0,1,0,512,1,337.4748
250,0,1,2,2,1,0,2048,5,337.4748
251,0,0,2,2,1,0,512,0,165.7538
252,0,1,1,2,1,0,512,9,337.4748
253,0,1,2,2,1,0,1024,0,31.0888
254,1,2,2,2,0,1,512,0,337.4748
255,0,1,2,0,1,0,4096,0,31.6904
256,0,1,2,2,1,0,512,1,337.4748
257,0,1,2,2,1,0,512,0,30.8186
258,0,1,2,2,1,0,512,0,30.8186
259,0,0,1,2,1,0,2048,5,337.4748
260,1,1,2,2,0,1,512,0,31.8482
261,0,1,2,0,1,0,512,9,337.4748
262,0,2,2,1,1,0,1024,0,337.4748
263,0,1,2,2,1,0,4096,0,31.3372
264,0,1,1,2,1,0,512,0,337.4748
265,0,0,2,2,1,0,512,1,337.4748
266,1,1,2,2,0,1,512,0,31.8482
267,0,1,2,2,1,0,2048,5,337.4748
268,0,1,2,1,1,0,512,0,31.03
269,0,2,2,0,1,0,512,9,162.5204
270,0,1,1,2,1,0,1024,0,337.4748
271,0,1,2,2,1,0,4096,0,31.3372
272,1,0,2,2,0,1,512,0,163.7938
273,0,1,2,2,1,0,512,1,337.4748
274,0,1,2,2,1,0,512,0,30.8186
275,0,1,2,1,1,0,2048,5,337.4748
276,0,2,1,0,1,0,512,0,337.4748
277,0,1,2,2,1,0,512,9,337.4748
278,1,1,2,2,0,1,1024,0,32.4752
279,0,0,2,2,1,0,4096,0,163.2174
280,0,1,2,2,1,0,512,0,30.8186
281,0,1,2,2,1,0,512,1,337.4748
282,0,1,1,1,1,0,512,0,337.4748
283,0,2,2,0,1,0,2048,5,163.467
284,1,1,2,2,0,1,512,0,31.8482
285,0,1,2,2,1,0,512,9,337.4748
286,0,1,2,2,1,0,1024,0,31.0888
287,0,0,2,2,1,0,512,0,165.7538
288,0,1,1,2,1,0,4096,0,337.4748
289,0,1,2,1,1,0,512,1,337.4748
290,1,2,2,0,0,1,512,0,337.4748
291,0,1,2,2,1,0,2048,5,337.4748
292,0,1,2,2,1,0,512,0,30.8186
293,0,1,2,2,1,0,512,9,337.4748
294,0,0,1,2,1,0,1024,0,337.4748
295,0,1,2,2,1,0,512,0,30.8186
296,1,1,2,1,0,1,4096,0,33.1188
297,0,2,2,2,1,0,512,1,163.8384
298,0,1,2,0,1,0,512,0,31.0946
299,0,1,2,2,1,0,2048,5,337.4748
