Iteration,new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
111,0,1,2,2,0,0,512,0,31.1458
112,0,1,2,2,0,0,512,1,337.4748
113,0,1,2,2,0,0,512,0,31.1458
114,0,1,2,1,1,0,512,0,31.03
115,0,0,2,1,1,0,512,9,337.4748
116,0,1,2,1,1,0,512,0,31.03
117,0,2,1,1,1,0,512,5,337.4748
118,1,1,2,1,1,0,512,0,31.6506
119,0,1,2,1,1,0,512,1,337.4748
120,0,1,2,1,1,1,512,0,31.368
121,0,0,1,1,1,0,512,9,337.4748
122,0,1,2,1,1,0,512,0,31.03
123,1,2,2,1,1,0,512,5,165.4086
124,0,1,2,1,1,1,2048,0,32.8896
125,0,1,2,1,1,0,512,1,337.4748
126,0,1,1,1,1,0,512,0,337.4748
127,1,0,2,1,1,0,512,0,164.8182
128,0,2,2,1,1,0,2048,9,165.4524
129,0,1,2,1,1,1,512,0,31.368
130,0,1,2,1,1,0,512,5,337.4748
131,0,1,1,1,1,0,512,0,337.4748
132,1,0,2,1,1,0,2048,1,337.4748
133,0,1,2,1,1,1,512,0,31.368
134,0,2,2,1,1,0,512,0,337.4748
135,0,1,1,1,1,0,4096,9,337.4748
136,0,1,2,1,1,0,512,0,31.03
137,1,1,2,1,1,0,512,5,337.4748
138,0,0,2,1,1,1,2048,0,166.6984
139,0,1,2,1,1,0,512,1,337.4748
140,0,2,1,1,1,0,4096,0,337.4748
141,0,1,2,1,1,0,512,0,31.03
142,1,1,2,1,1,0,512,9,337.4748
143,0,1,2,1,1,1,512,0,31.368
144,0,0,2,1,1,0,2048,5,337.4748
145,0,1,2,0,1,0,512,0,31.0946
146,0,2,1,1,1,0,4096,0,337.4748
147,1,1,2,1,1,0,512,1,337.4748
148,0,1,2,1,1,1,512,0,31.368
149,0,1,2,1,1,0,512,9,337.4748
150,0,0,2,0,1,0,2048,0,163.7926
151,0,1,1,1,1,0,512,5,337.4748
152,1,2,2,1,1,0,4096,0,337.4748
153,0,1,2,1,1,1,512,0,31.368
154,0,1,2,0,1,0,512,1,337.4748
155,0,1,2,1,1,0,512,0,31.03
156,0,1,1,1,1,0,2048,9,337.4748
157,1,0,2,1,1,0,512,0,164.8182
158,0,2,2,1,1,1,4096,5,166.794
159,0,1,2,0,1,0,512,0,31.0946
160,0,1,2,1,1,0,512,0,31.03
161,0,1,1,1,1,0,512,1,337.4748
162,1,1,2,1,1,0,2048,0,32.3072
163,0,0,2,1,1,1,512,9,337.4748
164,0,2,2,0,1,0,4096,0,337.4748
165,0,1,2,1,1,0,512,5,337.4748
166,0,1,1,1,1,0,512,0,337.4748
167,1,1,2,1,1,0,512,0,31.6506
168,0,1,2,1,1,1,2048,1,337.4748
169,0,0,2,0,1,0,512,0,166.1266
170,0,2,2,1,1,0,4096,9,165.8492
171,0,1,1,1,1,0,512,0,337.4748
172,1,1,2,1,1,0,512,5,337.4748
173,0,1,2,1,1,1,512,0,31.368
174,0,1,2,0,1,0,2048,0,31.6254
175,0,0,2,1,1,0,512,1,337.4748
176,0,2,1,1,1,0,4096,0,337.4748
177,1,1,2,1,1,0,512,9,337.4748
178,0,1,2,1,1,0,512,0,31.03
179,0,1,2,0,1,1,512,5,337.4748
180,0,1,2,1,1,0,2048,0,31.9244
181,0,0,1,1,1,0,512,0,337.4748
182,1,1,2,1,1,0,4096,1,337.4748
183,0,2,2,1,1,0,512,0,337.4748
184,0,1,2,0,1,1,512,9,337.4748
185,0,1,2,1,1,0,512,0,31.03
186,0,1,1,1,1,0,2048,5,337.4748
187,1,0,2,1,1,0,512,0,164.8182
188,0,1,2,1,1,0,4096,0,32.1888
189,0,2,2,0,1,1,512,1,165.261
190,0,1,2,1,1,0,1024,0,31.5162
191,0,1,1,1,1,0,512,9,337.4748
192,1,1,2,1,1,0,512,0,31.6506
193,0,0,2,1,1,0,2048,0,162.921
194,0,1,2,0,1,1,512,5,337.4748
195,0,2,2,1,1,0,4096,0,337.4748
196,0,1,1,1,1,0,512,1,337.4748
197,1,1,2,1,1,0,1024,0,32.2274
198,0,1,2,1,1,0,512,9,337.4748
199,0,0,2,0,1,1,512,0,166.063
200,0,1,2,1,1,0,2048,0,31.9244
201,0,2,1,1,1,0,512,5,337.4748
202,1,1,2,1,1,0,4096,0,32.9028
203,0,1,2,1,1,0,1024,1,337.4748
204,0,1,2,0,1,1,512,0,31.4334
205,0,0,2,1,1,0,512,9,337.4748
206,0,1,1,1,1,0,512,0,337.4748
207,1,2,2,1,1,0,2048,0,337.4748
208,0,1,2,1,1,0,512,5,337.4748
209,0,1,2,0,1,1,1024,0,31.9392
210,0,1,2,1,1,0,4096,1,337.4748
211,0,0,1,1,1,0,512,0,337.4748
212,1,1,2,1,1,0,512,0,31.6506
213,0,2,2,1,1,0,512,9,167.3204
214,0,1,2,0,1,1,512,0,31.4334
215,0,1,2,1,1,0,2048,5,337.4748
216,0,1,1,1,1,0,4096,0,337.4748
217,1,0,2,1,1,0,1024,1,337.4748
218,0,1,2,1,1,0,512,0,31.03
219,0,2,2,0,1,1,512,0,337.4748
220,0,1,2,1,1,0,512,9,337.4748
221,0,1,1,1,1,0,512,0,337.4748
222,1,1,2,1,1,0,2048,5,337.4748
223,0,0,2,1,1,0,4096,0,164.5762
224,0,1,2,0,1,1,1024,1,337.4748
225,0,2,2,1,1,0,512,0,337.4748
226,0,1,2,1,1,0,512,0,31.03
227,0,1,2,1,1,0,512,0,31.03
228,0,1,2,1,1,0,512,0,31.03
229,0,1,2,1,1,0,512,0,31.03
230,0,1,2,1,1,0,512,0,31.03
231,0,1,2,1,1,0,512,0,31.03
232,0,1,2,1,1,0,512,0,31.03
233,0,1,2,1,1,0,512,0,31.03
234,0,1,2,1,1,0,512,0,31.03
235,0,1,2,1,1,0,512,0,31.03
236,0,1,2,1,1,0,512,0,31.03
237,0,1,2,1,1,0,512,0,31.03
238,0,1,2,1,1,0,512,0,31.03
239,0,1,2,1,1,0,512,0,31.03
240,0,1,2,1,1,0,512,0,31.03
241,0,1,2,1,1,0,512,0,31.03
242,0,1,2,1,1,0,512,0,31.03
243,0,1,2,1,1,0,512,0,31.03
244,0,1,2,1,1,0,512,0,31.03
245,0,1,2,1,1,0,512,9,337.4748
246,0,1,2,1,1,0,512,0,31.03
247,0,1,2,1,1,0,2048,5,337.4748
248,0,1,2,1,1,0,512,0,31.03
249,0,1,2,1,1,0,4096,0,32.1888
250,0,0,1,0,1,0,1024,1,337.4748
251,0,1,2,1,1,0,512,0,31.03
252,1,2,2,1,1,0,512,9,165.0922
253,0,1,2,1,1,1,512,0,31.368
254,0,1,2,1,1,0,2048,0,31.9244
255,0,1,2,0,1,0,512,5,337.4748
256,0,0,1,1,1,0,4096,0,337.4748
257,0,1,2,1,1,0,512,0,31.03
258,0,1,2,1,1,0,1024,0,31.5162
259,1,1,2,1,1,0,512,1,337.4748
260,0,2,2,1,1,1,512,0,337.4748
261,0,1,2,1,1,0,512,9,337.4748
262,0,1,2,0,1,0,512,0,31.0946
263,0,1,1,1,1,0,512,0,337.4748
264,1,1,2,2,0,0,2048,5,337.4748
265,0,0,2,1,1,0,1024,0,166.7776
266,0,1,2,1,1,1,4096,0,31.9532
267,0,2,2,1,1,0,512,1,165.0662
268,0,1,2,1,1,0,512,0,31.03
269,0,1,1,0,1,0,512,9,337.4748
270,1,1,2,1,0,0,512,0,31.3498
271,0,1,2,2,1,0,512,0,30.8186
272,0,0,2,2,1,1,2048,5,337.4748
273,0,1,2,2,1,0,1024,0,31.0888
274,0,2,2,2,1,0,4096,0,337.4748
275,0,1,1,2,0,0,512,1,337.4748
276,1,1,2,2,1,0,512,0,31.1244
277,0,1,2,2,1,0,512,0,30.8186
278,0,1,2,2,1,1,512,9,337.4748
279,0,0,2,2,1,0,512,0,165.7538
280,0,1,2,2,1,0,2048,5,337.4748
281,0,2,1,2,0,0,1024,0,337.4748
282,1,1,2,2,1,0,512,0,31.1244
283,0,1,2,2,1,0,4096,1,337.4748
284,0,1,2,2,1,1,512,0,31.6432
285,0,1,2,2,1,0,512,0,30.8186
286,0,0,2,2,1,0,512,9,337.4748
287,0,1,1,2,0,0,512,0,337.4748
288,0,2,2,2,1,0,2048,5,165.781
289,1,1,2,2,1,0,1024,0,31.7822
290,0,1,2,2,1,1,512,0,31.6432
291,0,1,2,2,1,0,4096,1,337.4748
292,0,1,2,2,1,0,512,0,30.8186
293,0,0,1,2,0,0,512,0,337.4748
294,0,1,2,2,1,0,512,9,337.4748
295,1,2,2,2,1,0,512,0,337.4748
296,0,1,2,2,1,1,2048,5,337.4748
297,0,1,2,2,1,0,512,0,30.8186
298,0,1,2,2,1,0,1024,0,31.0888
299,0,1,2,2,0,0,4096,1,337.4748
