Iteration,fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
115,0,1,0,1,0,256,32,256,46333.0000182759
116,1,0,1,0,0,128,32,4096,137057.40002777183
117,0,1,0,0,1,64,8,256,46237.60003141606
118,0,0,0,0,0,256,32,4096,46042.3999910539
119,0,1,1,0,0,128,8,1024,46539.200024599006
120,0,0,0,0,1,64,2,256,46336.999985795046
121,0,1,0,1,0,256,32,4096,46756.000006380586
122,1,0,1,0,0,128,32,256,135050.99998763512
123,0,1,0,0,1,64,8,4096,46203.19998806158
124,0,1,0,0,0,256,32,256,46177.99998828735
125,0,0,1,0,1,128,32,1024,47486.5999742965
126,0,1,0,1,0,64,8,256,46431.00000520747
127,1,0,1,0,0,256,2,4096,134997.40004119597
128,0,1,0,0,1,256,32,256,46163.39998981685
129,0,0,0,0,0,128,8,4096,46245.79998276457
130,0,1,1,0,0,64,32,256,46143.99999869178
131,0,0,0,0,1,256,32,1024,46176.600028999324
132,0,1,0,1,0,128,8,4096,46586.400009412224
133,1,1,1,0,0,64,32,256,136657.40002472626
134,0,0,0,0,1,256,2,4096,47094.80000671233
135,0,1,0,0,0,128,32,256,46158.40000662654
136,0,0,1,0,0,256,8,4096,46383.39997365135
137,0,1,0,0,1,64,32,256,46155.199957974764
138,0,0,0,1,0,256,32,1024,46418.999959175824
139,1,1,1,0,0,128,8,4096,128931.40000816525
140,0,0,0,0,1,64,32,256,46295.40003664512
141,0,1,0,0,0,256,2,4096,46096.399992420316
142,0,0,1,0,0,128,32,256,46078.799991855376
143,0,1,0,0,1,256,8,4096,46133.39999531056
144,0,0,0,1,0,64,32,256,46298.40000921755
145,1,1,1,0,0,256,32,1024,132806.7999851342
146,0,0,0,0,1,128,8,4096,46212.200005334846
147,0,1,0,0,0,64,32,256,46122.20001236048
148,0,0,1,0,0,256,2,4096,46143.400004615614
149,0,1,0,0,1,256,32,256,46163.40000024145
150,0,0,0,1,0,128,8,4096,46352.19996699276
151,1,1,1,0,0,64,32,256,136657.40002437457
152,0,0,0,0,1,256,32,4096,46070.8000013078
153,0,1,0,0,0,128,8,1024,45980.79999898197
154,0,1,1,0,0,128,8,1024,46539.20003308456
155,0,1,0,0,1,128,8,1024,46124.199973239956
156,0,1,0,0,0,128,8,1024,45980.800010467516
157,0,1,0,1,0,128,8,1024,46355.99998646112
158,1,1,1,0,1,128,8,1024,132620.2000182782
159,0,1,0,0,0,128,8,1024,45980.79998301766
160,0,1,0,0,0,128,8,1024,45980.80003948779
161,0,1,1,0,0,128,8,1024,46539.20000102281
162,0,1,0,0,0,128,8,1024,45980.80002682358
163,0,1,0,1,0,128,8,1024,46356.000009314776
164,0,1,0,0,0,128,8,1024,45980.79998264183
165,1,1,1,0,0,128,8,1024,133602.99998708995
166,0,1,0,0,0,128,8,1024,45980.79994180119
167,0,1,0,0,0,128,8,1024,45980.80003487521
168,0,1,1,0,0,128,8,1024,46539.20001005551
169,0,1,0,0,0,128,8,1024,45980.799988221974
170,0,1,0,1,0,128,8,1024,46356.000005042086
171,1,1,1,0,0,128,8,1024,133603.000030503
172,0,1,0,0,0,128,8,1024,45980.800011506355
173,0,1,0,0,0,128,8,1024,45980.80000306522
174,0,1,1,0,0,128,8,1024,46539.20000828624
175,0,1,0,0,0,128,8,1024,45980.7999932799
176,0,1,0,1,0,128,8,1024,46356.00002768993
177,1,1,1,0,0,128,8,1024,133602.99999885182
178,0,1,0,0,0,128,8,1024,45980.800009557555
179,0,1,0,0,0,128,8,1024,45980.79999937401
180,0,1,0,0,0,128,8,1024,45980.79998936919
181,0,1,0,0,0,128,8,1024,45980.80000036095
182,0,1,0,0,0,128,8,1024,45980.79994124591
183,0,1,0,0,0,128,8,1024,45980.8000191257
184,0,1,0,0,0,128,8,1024,45980.79999087261
185,0,1,0,0,0,128,8,1024,45980.80003512716
186,0,1,0,0,0,128,8,1024,45980.799976118884
187,0,1,0,0,0,128,8,1024,45980.7999900095
188,0,1,0,0,0,128,8,1024,45980.80003182464
189,0,1,0,0,0,128,8,1024,45980.79998604775
190,0,1,0,0,0,64,8,1024,46293.999978107524
191,0,1,0,0,0,128,8,1024,45980.79999897082
192,0,1,0,0,0,128,8,1024,45980.79998720485
193,0,1,0,0,0,64,8,1024,46294.000009461866
194,0,1,0,0,0,128,8,1024,45980.80001291532
195,0,1,0,0,0,128,8,1024,45980.79994689247
196,0,1,0,0,0,64,8,1024,46293.99998085702
197,0,1,1,0,0,128,8,1024,46539.200018074735
198,0,1,0,0,0,128,8,1024,45980.80001266867
199,0,1,0,1,0,64,8,1024,46348.799990702464
200,1,1,1,0,0,128,2,1024,135272.19999393076
201,0,1,0,0,0,128,8,1024,45980.80001289583
202,0,1,0,0,0,64,8,1024,46294.00001247642
203,0,1,1,0,0,128,8,1024,46539.199939547405
204,0,1,0,0,0,128,8,1024,45980.80001639677
205,0,1,0,0,0,128,8,1024,45980.80001667474
206,0,1,0,1,0,64,2,1024,46447.599987374284
207,1,1,1,0,0,128,8,1024,133602.9999916649
208,0,1,0,0,0,128,8,1024,45980.8000210568
209,0,1,0,0,0,64,8,1024,46294.00000025089
210,0,1,1,0,0,128,8,1024,46539.19998541769
211,0,1,0,0,0,128,8,1024,45980.800016004054
212,0,1,0,0,0,128,8,1024,45980.79999356499
213,0,1,1,1,0,64,2,1024,46505.799969253916
214,1,1,0,0,0,128,8,1024,136315.00005827763
215,0,1,0,0,0,128,8,1024,45980.79996834024
216,0,1,0,0,0,64,8,1024,46293.99999005698
217,0,1,1,0,0,128,8,1024,46539.199986450374
218,0,1,0,0,0,128,8,1024,45980.79995498733
219,0,1,0,1,0,128,2,1024,46599.399989501355
220,0,1,1,0,0,64,8,256,45922.80001382406
221,1,1,1,0,0,64,8,256,130526.799963574
222,0,1,1,0,0,64,8,256,45922.79999377619
223,0,1,1,0,0,64,8,256,45922.799988722625
224,0,1,1,0,0,64,8,256,45922.79997910126
225,0,1,1,0,0,64,8,256,45922.79996963758
226,0,1,1,0,0,64,8,256,45922.80001059552
227,0,1,1,1,0,64,2,256,46507.79996793249
228,1,1,1,0,0,64,8,256,130526.7999874792
229,0,1,1,0,0,64,8,256,45922.79999500003
230,0,1,1,0,0,64,8,256,45922.80006183472
231,0,1,1,0,0,64,8,256,45922.80001827762
232,0,1,1,0,0,64,8,256,45922.79994851724
233,0,1,1,0,0,64,8,256,45922.799991025735
234,0,1,1,1,0,64,2,256,46507.80000052828
235,1,1,1,0,0,64,8,256,130526.80001353545
236,0,1,1,0,0,64,8,256,45922.79996851941
237,0,1,1,0,0,64,8,256,45922.80005826375
238,0,1,1,0,0,64,8,256,45922.80000267597
239,0,1,1,0,0,64,8,256,45922.79999913517
240,0,1,1,0,0,64,8,256,45922.79999268787
241,0,1,1,1,0,64,2,256,46507.800018564325
242,1,1,1,0,0,64,8,256,130526.80000494611
243,0,1,1,0,0,64,8,256,45922.79997171795
244,0,1,1,0,0,64,8,256,45922.79998832934
245,0,1,1,0,0,64,8,256,45922.80001547821
246,0,1,1,0,0,64,8,256,45922.79998244996
247,0,1,1,0,0,64,8,256,45922.799993248496
248,0,1,1,1,0,64,2,256,46507.800047016615
249,1,1,1,0,0,64,8,256,130526.79998332224
250,0,1,1,0,0,64,8,256,45922.800005299054
251,0,1,1,0,0,64,8,256,45922.80002868783
252,0,1,1,0,0,64,8,256,45922.80002522305
253,0,1,1,0,1,64,8,256,46218.999996765764
254,0,1,1,0,0,64,8,256,45922.79999405231
255,0,1,1,1,0,64,8,256,46687.39998151618
256,0,1,1,0,0,64,2,256,46338.600000519786
257,1,1,1,0,0,64,8,256,130526.79998735215
258,0,1,1,0,0,64,8,256,45922.80004809976
259,0,1,1,0,1,64,8,256,46219.00000871061
260,0,1,1,0,0,64,8,256,45922.80001266314
261,0,1,1,0,0,64,8,256,45922.79999506251
262,0,1,1,0,0,64,8,256,45922.80001719103
263,0,1,1,1,0,64,2,256,46507.799997185815
264,1,1,1,0,0,64,8,256,130526.79994532079
265,0,1,1,0,0,64,8,256,45922.800015013556
266,0,1,1,0,1,64,8,256,46218.99997783031
267,0,1,1,0,0,64,8,256,45922.80000437064
268,0,1,1,0,0,64,8,256,45922.80005434691
269,0,1,1,0,0,64,8,256,45922.80000621522
270,0,1,1,1,0,64,2,256,46507.799986018494
271,1,1,1,0,0,64,8,256,130526.80000797768
272,0,1,1,0,0,64,8,256,45922.79996117328
273,0,1,1,0,1,64,8,256,46218.99999522168
274,0,1,1,0,0,64,8,256,45922.80001218147
275,0,1,1,0,0,64,8,256,45922.80002091278
276,0,1,1,0,0,64,8,256,45922.79998161834
277,0,1,1,1,0,64,2,256,46507.80000115149
278,0,1,1,0,0,64,8,256,45922.799974946465
279,0,1,1,0,0,64,8,256,45922.7999615035
280,0,1,1,0,0,64,8,256,45922.79997416347
281,0,1,1,0,0,64,8,256,45922.80000119594
282,0,1,1,0,0,64,8,256,45922.80003922817
283,0,1,1,0,0,64,8,256,45922.80001638574
284,0,1,1,0,0,64,8,256,45922.79998753737
285,0,1,1,0,0,64,8,256,45922.79998103689
286,0,1,1,0,0,64,8,256,45922.8000331365
287,0,1,1,0,0,64,8,256,45922.79999810226
288,0,1,1,0,0,64,8,256,45922.7999708366
289,0,1,1,0,0,64,8,256,45922.80000316276
290,0,1,1,0,0,64,8,256,45922.80001040643
291,0,1,1,0,0,64,8,256,45922.799979990945
292,0,1,1,0,0,64,8,256,45922.79999462385
293,0,1,1,0,0,64,8,256,45922.79997150728
294,0,1,1,0,0,64,8,256,45922.800021368916
295,0,1,1,0,0,64,8,256,45922.7999834791
296,0,1,1,0,0,64,8,256,45922.80004382592
297,0,1,1,0,0,64,8,256,45922.800019732196
298,0,1,1,0,0,64,8,256,45922.80003516284
299,0,1,1,0,0,64,8,256,45922.7999714723
