Iteration,spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,Performance
75,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.006940514722896697
76,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.011925130278818247
77,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.005976204810627001
78,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0.006935407170650998
79,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0.9920542385010178
80,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009802280640029283
81,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009880394136946445
82,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000977996344208851
83,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010131159948815003
84,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009883322560945626
85,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009973571107868662
86,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.001011191354860315
87,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009886212978545553
88,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009908365573007328
89,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009832110134636578
90,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009675287034222699
91,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010016057977238883
92,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010175479604907342
93,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009763460868851485
94,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010087812922298398
95,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010018977783201406
96,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000987730658822805
97,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009898700472053476
98,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009930761958543467
99,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000985362818656643
100,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009685518607556252
101,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009909355269061104
102,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009887197379241455
103,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009909777401361155
104,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009941912077362067
105,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000984524217631126
106,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010032701567622396
107,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.001025855430251368
108,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.00100850865947273
109,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010042186674015813
110,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010007629507792618
111,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010073054124397972
112,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009917783491209032
113,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000991021821784215
114,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.001001056726578751
115,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010015183147275705
116,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009985298641587616
117,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009902965104171934
118,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009671787113072683
119,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010046689399089543
120,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010066191433954004
121,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009798079682750414
122,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009938630943743055
123,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000978631262243244
124,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010052800941710459
125,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009903352372540176
126,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009592007693074282
127,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000997059026518994
128,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000998355013683349
129,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.001002476721990666
130,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000964525806945569
131,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000989774776359697
132,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009772112455621218
133,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009923959029084239
134,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009953687827559856
135,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009835807148114843
136,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009923288471917365
137,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010122544599385347
138,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009777330880006959
139,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009697138534781198
140,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009908610598818235
141,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009959911269935137
142,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009955312548901327
143,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009736374553875663
144,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010056458497552931
145,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009765941691860353
146,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009824888611657608
147,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0.00101202611644222
148,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010004454981507652
149,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000990098549837961
150,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0.02781264755612604
151,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009889041705965908
152,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010053107541778696
153,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0.0010128666205776488
154,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009855965986059468
155,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0.005945472374974832
156,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010132006972668047
157,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009994584358601773
158,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009955866968512153
159,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009735248445230488
160,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009901335730296246
161,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009870939130995663
162,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.001021328028896758
163,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009901603106558193
164,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000986295196308781
165,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009863187706268687
166,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000977016126200456
167,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009645063160167213
168,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000989789614361017
169,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0.9940437802947052
170,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000985713972417088
171,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009794327734189737
172,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0.002956269850308165
173,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0009923562239517961
174,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0.005965938700994933
175,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.001009510077469512
176,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0.9920541478942058
177,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0.027824796065558915
178,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009890354210250168
179,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0.002979814961985387
180,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0010044516817988482
181,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0.0010088675711559284
182,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0.008936808574318566
183,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010133702875419598
184,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0.9930674649365102
185,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0009950985098031904
186,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.001018168761964959
187,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0.0029682995966794894
188,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0010069168494325556
189,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0.01090751703949185
190,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0.0009914914471080834
191,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0.005946676439933003
192,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0.9940585093811618
193,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009891860773936073
194,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009965501196053433
195,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0.0029714898180001796
196,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0009902592804074688
197,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0.010945323880243002
198,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0.0009671997781558808
199,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0.00597115664454704
200,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0.9940406264133396
201,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010046902964817377
202,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010083093900252267
203,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0.002972841748172833
204,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0009862715186886284
205,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0.009941319138705966
206,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009851880777456642
207,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.0069452482899481065
208,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.9920691093674046
209,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0.027809450229489413
210,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009681913700211851
211,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0.002996768259630006
212,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0009998352635144626
213,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0.0019983092972795783
214,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0.0049543992582746195
215,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.006928322082597313
216,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0010066832852694875
217,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0.9940307123188962
218,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0009638574785524259
219,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.000978258408013938
220,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0.00298253116653258
221,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0.001974270004570012
222,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0.0049711840977216
223,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0010097915886984146
224,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.00696080340866975
225,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0.9940286764594418
226,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.000999411735894537
227,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009825801980186232
228,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0009958170301049003
229,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000987907974506803
230,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010110013073774907
231,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009859450351308184
232,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009841186483426016
233,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009973244777287857
234,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009787649387697898
235,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009831332511551676
236,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010124205221834594
237,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009801090010073993
238,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.001016898333275168
239,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010012366201053312
240,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009847671160078694
241,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.00101342066962344
242,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000988382010131444
243,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010117849031962927
244,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0.002955126979503711
245,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.001031935186418029
246,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0.009934925642240267
247,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009949449194886439
248,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.006934948640206011
249,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0.9940634277169187
250,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010003274893597622
251,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000989749101226227
252,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0.002979640788907618
253,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010016065927336442
254,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0.009929007665343138
255,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0.00697238775155348
256,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009903883222615066
257,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.006937055509637311
258,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0.9940485159813066
259,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0009968631249089263
260,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000981870367085799
261,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0.0029717964429365903
262,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010065546670473054
263,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0.00991232271274077
264,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0.006942423053700084
265,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0.005960806661761553
266,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.001003128766662273
267,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0.9940451718076171
268,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0009947634906752423
269,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.001013639414217014
270,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0009990215071828327
271,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.0029678820835361895
272,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.01091741250608817
273,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0.006956471969052855
274,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0009980709933847718
275,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.00697041904903873
276,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0.9940489829738937
277,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0009938634929260318
278,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0009916687889588928
279,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0009887378556390485
280,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.002990052143001837
281,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0009962416180679737
282,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0.009918836603136392
283,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0010101128289496512
284,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.006938743519835681
285,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9920483763559037
286,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.028789299644984872
287,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000988344471110436
288,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000985150566085982
289,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0.002965400269993667
290,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.000994338521097754
291,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0.009913831916732133
292,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.000996689455589159
293,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0.005955122628429706
294,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0.9920591775652763
295,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0.0278063990952509
296,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.000985540112975898
297,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0010002692603771047
298,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0.0029687813312851453
299,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.001010273708326825
