Iteration,new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
55,1,1,2,2,1,0,1024,9,337.4748
56,1,1,2,0,1,0,1024,1,337.4748
57,1,0,1,2,1,1,1024,0,337.4748
58,1,2,2,0,1,0,1024,0,337.4748
59,0,1,1,2,1,1,1024,9,337.4748
60,1,0,2,2,0,0,1024,5,337.4748
61,1,2,2,2,1,0,1024,1,165.2152
62,0,1,1,0,0,1,1024,0,32.5466
63,1,1,2,2,1,0,2048,9,337.4748
64,1,2,2,2,1,0,1024,0,337.4748
65,0,0,1,0,0,1,512,5,337.4748
66,1,1,2,2,1,0,1024,0,31.7822
67,1,1,2,2,1,0,1024,1,337.4748
68,0,1,1,0,0,1,2048,0,32.65
69,1,2,2,2,1,0,512,9,165.0668
70,1,0,2,2,1,0,1024,0,164.9386
71,0,1,1,2,0,0,1024,5,337.4748
72,1,1,2,0,1,1,512,0,32.436
73,1,1,2,2,1,0,2048,1,337.4748
74,0,2,2,2,1,0,1024,0,337.4748
75,1,1,1,2,0,0,1024,9,337.4748
76,1,0,2,0,1,1,512,0,165.6214
77,1,1,2,1,1,0,1024,5,337.4748
78,0,1,2,2,0,0,2048,0,31.9334
79,1,2,2,2,1,0,1024,0,337.4748
80,1,1,1,1,1,1,1024,1,337.4748
81,1,0,2,2,1,0,512,9,337.4748
82,0,1,2,2,1,0,2048,0,31.2782
83,0,1,2,0,0,0,2048,0,31.6514
84,0,1,1,0,0,1,2048,5,337.4748
85,0,2,2,0,0,0,2048,0,337.4748
86,0,1,2,0,0,0,2048,0,31.6514
87,0,0,2,0,0,0,2048,1,337.4748
88,0,1,2,0,0,0,2048,9,337.4748
89,0,1,1,0,0,1,2048,0,32.65
90,0,2,2,0,0,0,2048,5,163.1388
91,0,1,2,0,0,0,2048,0,31.6514
92,0,0,2,0,0,0,2048,0,164.191
93,0,1,1,0,0,1,2048,1,337.4748
94,0,1,2,1,0,0,2048,9,337.4748
95,0,2,2,0,0,0,2048,0,337.4748
96,0,1,2,0,0,0,2048,5,337.4748
97,0,0,1,1,0,1,2048,0,337.4748
98,0,1,2,0,0,0,2048,0,31.6514
99,0,1,2,0,0,0,2048,1,337.4748
100,0,1,2,1,0,0,2048,9,337.4748
101,0,1,2,0,0,0,2048,0,31.6514
102,0,1,2,0,0,0,2048,0,31.6514
103,0,1,2,0,0,0,2048,0,31.6514
104,0,1,2,0,0,0,2048,0,31.6514
105,0,1,2,0,0,0,2048,0,31.6514
106,0,1,2,0,0,0,2048,0,31.6514
107,0,1,2,0,0,0,2048,0,31.6514
108,0,1,2,0,0,0,2048,0,31.6514
109,0,1,2,0,0,0,512,0,31.3186
110,0,1,2,0,0,0,512,0,31.3186
111,0,1,2,0,0,0,512,0,31.3186
112,0,1,2,0,0,0,512,0,31.3186
113,0,1,2,0,0,0,512,0,31.3186
114,0,2,2,1,0,0,512,5,163.7756
115,0,0,2,0,0,0,512,0,161.8958
116,0,1,2,0,0,0,512,0,31.3186
117,0,1,1,0,0,1,512,1,337.4748
118,0,1,2,1,0,0,512,9,337.4748
119,0,2,2,2,0,0,512,0,337.4748
120,0,1,2,0,1,0,512,5,337.4748
121,0,0,1,2,0,1,512,0,337.4748
122,0,1,2,0,1,0,512,0,31.0946
123,0,1,2,1,1,0,512,1,337.4748
124,0,1,2,2,1,0,512,0,30.8186
125,0,2,2,2,1,0,512,9,165.94
126,0,0,1,2,1,1,512,0,337.4748
127,0,1,2,2,1,0,512,5,337.4748
128,0,1,2,2,1,0,512,0,30.8186
129,0,1,2,2,1,0,512,0,30.8186
130,0,2,1,2,1,0,512,1,337.4748
131,0,1,2,2,1,1,512,9,337.4748
132,0,0,2,2,1,0,512,0,165.7538
133,0,1,2,2,1,0,512,0,30.8186
134,0,1,2,2,1,0,512,5,337.4748
135,0,1,1,2,1,1,512,0,337.4748
136,0,2,2,2,1,0,512,0,337.4748
137,0,1,2,2,1,0,4096,1,337.4748
138,0,0,2,2,1,0,512,9,337.4748
139,0,1,2,2,1,0,512,0,30.8186
140,0,1,1,2,1,1,512,0,337.4748
141,0,1,2,2,1,0,512,5,337.4748
142,0,2,2,2,1,0,4096,0,337.4748
143,0,1,2,2,1,0,512,0,30.8186
144,0,1,2,2,1,0,512,1,337.4748
145,0,0,1,2,1,0,512,0,337.4748
146,0,1,2,2,1,1,4096,9,337.4748
147,0,1,2,2,1,0,512,0,30.8186
148,0,1,2,2,1,0,512,5,337.4748
149,0,2,2,2,1,0,512,0,337.4748
150,0,1,2,2,1,0,512,0,30.8186
151,0,0,1,2,1,1,4096,1,337.4748
152,0,1,2,1,1,0,512,0,31.03
153,0,1,2,2,1,0,512,9,337.4748
154,0,1,2,2,1,0,512,0,30.8186
155,0,2,2,2,1,0,512,0,337.4748
156,0,1,1,1,1,1,4096,5,337.4748
157,0,0,2,2,1,0,512,0,165.7538
158,0,1,2,2,1,0,512,1,337.4748
159,0,1,2,2,1,0,512,0,30.8186
160,0,1,2,2,1,0,512,9,337.4748
161,0,2,1,1,1,1,4096,0,337.4748
162,0,1,2,2,1,0,512,0,30.8186
163,0,0,2,2,1,0,512,5,337.4748
164,0,1,2,2,1,0,512,0,30.8186
165,0,1,2,2,1,0,512,1,337.4748
166,0,1,1,1,1,1,4096,0,337.4748
167,0,2,2,2,1,0,512,9,165.94
168,0,1,2,2,1,0,512,0,30.8186
169,1,0,2,2,1,0,1024,0,164.9386
170,0,1,2,1,1,0,512,5,337.4748
171,0,1,1,2,1,1,512,0,337.4748
172,0,1,2,2,1,0,4096,0,31.3372
173,1,2,2,2,1,0,512,1,165.4944
174,0,1,2,2,1,0,512,9,337.4748
175,0,0,2,1,1,0,1024,0,166.7776
176,0,1,1,2,1,1,512,0,337.4748
177,0,1,2,2,1,0,512,5,337.4748
178,1,1,2,2,1,0,4096,0,31.862
179,0,2,2,2,1,0,512,0,337.4748
180,0,1,2,2,1,0,1024,1,337.4748
181,0,0,1,1,1,0,512,9,337.4748
182,1,1,2,2,1,1,512,0,32.3934
183,0,1,2,2,1,0,512,0,30.8186
184,0,1,2,2,1,0,4096,5,337.4748
185,0,2,2,2,1,0,512,0,337.4748
186,0,1,1,1,1,0,1024,0,337.4748
187,1,0,2,2,1,1,512,1,337.4748
188,0,1,2,2,1,0,512,9,337.4748
189,0,1,2,2,1,0,512,0,30.8186
190,0,1,2,2,1,0,4096,0,31.3372
191,0,1,1,1,1,0,512,5,337.4748
192,1,2,2,2,1,1,1024,0,337.4748
193,0,1,2,2,1,0,512,0,30.8186
194,0,0,2,2,1,0,512,1,337.4748
195,0,1,2,2,1,0,512,0,30.8186
196,0,1,2,1,1,0,4096,9,337.4748
197,1,1,1,2,1,1,512,0,337.4748
198,0,2,2,2,1,0,1024,5,163.9968
199,0,1,2,2,1,0,512,0,30.8186
200,0,0,2,2,1,0,512,0,165.7538
201,0,1,2,1,1,0,512,1,337.4748
202,1,1,1,2,1,1,512,0,337.4748
203,0,1,2,2,1,0,4096,9,337.4748
204,0,2,2,2,1,0,1024,0,337.4748
205,0,1,2,2,1,0,512,5,337.4748
206,0,0,2,1,1,0,512,0,165.6874
207,0,1,1,2,1,1,512,0,337.4748
208,1,1,2,2,1,0,512,1,337.4748
209,0,1,2,2,1,0,4096,0,31.3372
210,0,2,2,2,1,0,1024,9,167.7094
211,0,1,2,1,1,0,512,0,31.03
212,0,0,1,2,1,1,512,0,337.4748
213,1,1,2,2,1,0,512,5,337.4748
214,0,1,2,2,1,0,2048,0,31.2782
215,0,1,2,2,1,0,512,1,337.4748
216,0,2,2,1,1,0,4096,0,337.4748
217,0,1,1,2,1,1,1024,9,337.4748
218,1,0,2,2,1,0,512,0,164.1874
219,0,1,2,2,1,0,512,0,30.8186
220,0,1,2,2,1,0,512,5,337.4748
221,0,1,2,1,1,0,2048,0,31.9244
222,0,2,1,2,1,1,512,1,337.4748
223,1,1,2,2,1,0,4096,0,31.862
224,0,0,2,2,0,0,512,9,337.4748
225,0,1,2,2,1,0,1024,0,31.0888
226,0,1,2,2,1,0,512,0,30.8186
227,0,1,2,2,1,0,512,0,30.8186
228,0,1,2,2,1,0,512,0,30.8186
229,0,1,2,2,1,0,512,0,30.8186
230,0,1,2,2,1,0,512,0,30.8186
231,0,1,2,2,1,0,512,0,30.8186
232,0,1,2,2,1,0,512,0,30.8186
233,0,1,2,2,1,0,512,0,30.8186
234,0,1,2,2,1,0,512,0,30.8186
235,0,1,2,2,1,0,512,0,30.8186
236,0,1,2,2,1,0,512,0,30.8186
237,0,1,2,2,1,0,512,0,30.8186
238,0,1,2,2,1,0,512,0,30.8186
239,0,1,2,2,1,0,512,0,30.8186
240,0,1,2,2,1,0,512,0,30.8186
241,0,1,2,2,1,0,512,0,30.8186
242,0,1,2,2,1,0,512,0,30.8186
243,0,1,2,2,1,0,512,0,30.8186
244,0,1,2,2,1,0,512,0,30.8186
245,0,1,2,2,1,0,512,5,337.4748
246,0,1,2,0,1,0,2048,0,31.6254
247,0,1,2,2,1,0,512,0,30.8186
248,0,1,2,1,1,0,4096,1,337.4748
249,0,2,2,2,1,0,512,0,337.4748
250,0,1,2,2,1,0,1024,9,337.4748
251,0,0,1,2,1,0,512,0,337.4748
252,1,1,2,2,0,1,512,5,337.4748
253,0,1,2,0,1,0,2048,0,31.6254
254,0,1,2,2,1,0,512,0,30.8186
255,0,2,2,1,1,0,512,1,165.0662
256,0,1,2,2,1,0,4096,0,31.3372
257,0,1,2,2,1,0,512,0,30.8186
258,1,0,1,2,0,1,1024,9,337.4748
259,0,1,2,0,1,0,512,0,31.0946
260,0,1,2,2,1,0,512,0,30.8186
261,0,1,2,2,1,0,2048,5,337.4748
262,0,1,2,1,1,0,512,0,31.03
263,0,2,1,2,0,0,512,0,337.4748
264,1,1,2,2,1,1,4096,1,337.4748
265,0,0,2,2,1,0,512,0,165.7538
266,0,1,2,0,1,0,1024,9,337.4748
267,0,1,2,2,1,0,512,0,30.8186
268,0,1,2,2,1,0,512,0,30.8186
269,0,1,1,1,0,1,2048,5,337.4748
270,1,2,2,2,1,0,512,0,337.4748
271,0,1,2,2,1,0,512,0,30.8186
272,0,0,2,2,1,0,4096,1,337.4748
273,0,1,2,0,1,0,512,0,31.0946
274,0,1,2,2,1,0,1024,9,337.4748
275,0,1,1,2,0,1,512,0,337.4748
276,1,1,2,1,1,0,512,0,31.6506
277,0,2,2,2,1,0,2048,5,165.781
278,0,1,2,2,1,0,512,0,30.8186
279,0,0,2,2,1,0,512,0,165.7538
280,0,1,2,2,1,0,4096,1,337.4748
281,0,1,1,0,0,1,512,0,32.3318
282,1,1,2,2,1,0,1024,9,337.4748
283,0,1,2,1,1,0,512,0,31.03
284,0,2,2,2,1,0,512,0,337.4748
285,0,1,2,2,1,0,512,5,337.4748
286,0,0,2,2,1,0,2048,0,164.9596
287,0,1,1,2,0,0,512,0,337.4748
288,1,1,2,0,1,1,4096,1,337.4748
289,0,1,2,2,1,0,512,0,30.8186
290,0,1,2,1,1,0,1024,9,337.4748
291,0,2,2,2,1,0,512,0,337.4748
292,0,1,2,2,1,0,512,0,30.8186
293,0,0,1,2,0,0,512,5,337.4748
294,1,1,2,2,1,1,2048,0,32.0416
295,0,1,2,0,1,0,512,0,31.0946
296,0,1,2,2,1,0,512,1,337.4748
297,0,1,2,1,1,0,4096,0,32.1888
298,0,2,2,2,1,0,512,9,165.94
299,0,1,1,2,0,0,1024,0,337.4748
