Iteration,ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
69,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,57150.6
70,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,63029.8
71,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,82743.6
72,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,64453.8
73,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,60820.6
74,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,60111.0
75,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,63261.4
76,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,83395.6
77,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,61248.2
78,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,60111.0
79,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56909.8
80,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,82676.6
81,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,68490.2
82,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56873.8
83,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,59993.4
84,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,63040.8
85,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,82578.0
86,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,60818.8
87,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,59993.4
88,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
89,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,82010.0
90,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,67482.8
91,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,62681.2
92,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
93,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,82010.0
94,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,67482.8
95,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,62681.2
96,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
97,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,82010.0
98,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,63998.2
99,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,60929.4
100,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,60033.0
101,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
102,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
103,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
104,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
105,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
106,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
107,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
108,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
109,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
110,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
111,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
112,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
113,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
114,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
115,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
116,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,63040.8
117,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,76316.6
118,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,67482.8
119,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,59459.2
120,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,60033.0
121,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,76848.4
122,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,68792.8
123,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,60929.4
124,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,60033.0
125,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,58291.6
126,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,82010.0
127,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,63998.2
128,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,60929.4
129,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,61510.6
130,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,62555.6
131,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,82993.0
132,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,60321.6
133,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,61246.4
134,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,59369.6
135,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,81963.2
136,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,63998.2
137,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,61929.2
138,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,59919.4
139,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
140,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,81963.2
141,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,63535.0
142,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,59917.2
143,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,62144.4
144,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
145,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,62555.6
146,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,86901.4
147,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,57878.0
148,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,63965.0
149,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
150,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,62555.6
151,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,78171.0
152,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,67180.8
153,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,60539.8
154,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,60474.2
155,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
156,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,84269.6
157,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,63535.0
158,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,61878.0
159,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,60474.2
160,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
161,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,86216.0
162,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,61816.0
163,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,59394.0
164,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,63015.8
165,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,56420.0
166,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,81963.2
167,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,65191.0
168,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,59394.0
169,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,62505.6
170,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
171,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,76429.6
172,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,70567.0
173,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,60792.2
174,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,61436.8
175,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
176,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,62555.6
177,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,84829.8
178,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,60460.6
179,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,64059.8
180,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
181,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,62440.2
182,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,84884.4
183,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,61684.0
184,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,63965.0
185,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56465.6
186,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,62555.6
187,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,78171.0
188,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,67518.0
189,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,60539.8
190,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,60562.0
191,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
192,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,84269.6
193,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,67200.6
194,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,60523.0
195,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,60562.0
196,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
197,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,86216.0
198,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,62408.2
199,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,61857.2
200,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,60474.2
201,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
202,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,86216.0
203,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,62408.2
204,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,61857.2
205,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,60474.2
206,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
207,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,86216.0
208,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,62408.2
209,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,59782.8
210,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,63042.8
211,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
212,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,86216.0
213,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,62408.2
214,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,59782.8
215,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,63042.8
216,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
217,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,81963.2
218,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,65874.0
219,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,59782.8
220,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,63042.8
221,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
222,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,76429.6
223,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,71056.8
224,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,60362.4
225,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,61945.2
226,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
227,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
228,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
229,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
230,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
231,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
232,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
233,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
234,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
235,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
236,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
237,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
238,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
239,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
240,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
241,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
242,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
243,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
244,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
245,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
246,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
247,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
248,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
249,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
250,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
251,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,62555.6
252,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,78171.0
253,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,63981.4
254,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,61857.2
255,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,60474.2
256,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
257,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,62555.6
258,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,78171.0
259,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,63981.4
260,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,61857.2
261,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,60474.2
262,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
263,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,76429.6
264,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,71056.8
265,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,59891.6
266,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,63295.8
267,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
268,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
269,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,76429.6
270,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,71056.8
271,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,59891.6
272,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,63295.8
273,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
274,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
275,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,81963.2
276,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,65874.0
277,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,60362.4
278,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,61945.2
279,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
280,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
281,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,76429.6
282,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,71056.8
283,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,59891.6
284,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,63295.8
285,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
286,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
287,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,62555.6
288,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,84609.6
289,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,59910.4
290,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,60392.2
291,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,60474.2
292,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
293,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,62555.6
294,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,85272.4
295,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,61253.2
296,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,60392.2
297,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,60474.2
298,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
299,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,62555.6
