Iteration,new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
58,1,1,2,1,1,0,1024,5,337.4748
59,0,1,1,0,0,1,1024,0,32.5466
60,0,1,2,0,1,0,1024,0,31.4174
61,0,1,1,1,1,0,512,9,337.4748
62,1,1,2,0,0,1,1024,5,337.4748
63,0,1,2,1,1,0,1024,0,31.5162
64,0,1,1,0,0,0,512,0,32.1214
65,0,1,2,0,1,0,1024,5,337.4748
66,1,1,2,1,1,1,1024,9,337.4748
67,0,1,1,0,0,0,2048,0,32.2248
68,0,1,2,0,1,0,512,0,31.0946
69,0,1,2,1,1,0,512,1,337.4748
70,1,1,2,0,1,1,512,0,32.436
71,0,1,1,1,0,0,512,5,337.4748
72,0,1,2,0,1,0,512,9,337.4748
73,0,1,2,2,1,0,512,0,30.8186
74,1,2,2,2,0,1,512,1,164.258
75,0,1,1,2,1,0,512,0,337.4748
76,0,1,2,2,1,0,512,0,30.8186
77,0,2,2,2,1,0,512,5,163.9568
78,0,1,2,2,0,1,512,1,337.4748
79,1,1,1,2,1,0,512,0,337.4748
80,0,2,2,2,1,0,512,9,165.94
81,0,1,2,2,1,0,512,0,30.8186
82,0,1,2,2,0,0,512,0,31.1458
83,1,2,2,2,1,1,512,1,163.6666
84,0,1,1,2,1,0,512,0,337.4748
85,0,1,2,2,1,0,2048,5,337.4748
86,0,1,2,2,1,0,4096,9,337.4748
87,1,2,2,2,0,1,512,0,337.4748
88,0,1,1,2,1,0,512,0,337.4748
89,0,1,2,1,1,0,2048,1,337.4748
90,0,2,2,2,1,0,4096,0,337.4748
91,1,1,2,2,0,1,512,5,337.4748
92,0,0,1,2,1,0,512,9,337.4748
93,0,1,2,1,1,0,2048,0,31.9244
94,0,1,2,2,1,0,4096,0,31.3372
95,1,2,2,2,0,0,512,1,164.9142
96,0,0,1,2,1,1,512,0,337.4748
97,0,1,2,1,1,0,512,5,337.4748
98,0,1,2,2,1,0,2048,0,31.2782
99,1,1,2,2,1,0,4096,9,337.4748
100,0,0,2,1,0,1,512,0,165.268
101,0,1,2,2,1,0,512,0,30.8186
102,0,1,2,2,1,0,512,0,30.8186
103,0,1,2,2,1,0,512,0,30.8186
104,0,1,2,2,1,0,512,0,30.8186
105,0,1,2,2,1,0,512,0,30.8186
106,0,1,2,2,1,0,512,0,30.8186
107,0,1,2,2,1,0,512,0,30.8186
108,0,1,2,2,1,0,512,0,30.8186
109,0,1,2,2,1,0,512,0,30.8186
110,0,1,2,2,1,0,512,0,30.8186
111,0,1,2,2,1,0,512,0,30.8186
112,0,1,2,2,1,0,2048,0,31.2782
113,0,1,2,2,1,0,512,1,337.4748
114,0,1,2,2,1,0,4096,0,31.3372
115,0,2,2,2,1,0,512,5,163.9568
116,0,1,1,1,1,0,512,9,337.4748
117,0,1,2,2,1,0,512,0,30.8186
118,0,0,2,2,1,0,2048,0,164.9596
119,0,1,2,2,1,0,512,0,30.8186
120,1,1,2,2,0,1,4096,1,337.4748
121,0,2,1,1,1,0,512,5,337.4748
122,0,1,2,2,1,0,512,0,30.8186
123,0,0,2,2,1,0,512,9,337.4748
124,1,1,2,2,0,1,2048,0,32.4974
125,0,1,1,2,1,0,512,0,337.4748
126,0,2,2,1,1,0,4096,1,167.0996
127,0,1,2,2,1,0,512,0,30.8186
128,0,1,2,2,1,0,512,5,337.4748
129,1,0,2,0,0,1,512,0,165.605
130,0,1,1,2,1,0,2048,9,337.4748
131,0,1,2,1,1,0,4096,0,32.1888
132,0,2,2,2,1,0,512,0,337.4748
133,1,1,2,2,0,1,512,1,337.4748
134,0,1,2,0,1,0,512,0,31.0946
135,0,0,1,2,1,0,512,5,337.4748
136,0,1,2,2,1,0,2048,9,337.4748
137,0,1,2,1,1,0,4096,0,32.1888
138,1,2,2,2,0,1,512,0,337.4748
139,0,1,2,0,1,0,512,0,31.0946
140,0,1,1,2,1,0,512,1,337.4748
141,0,0,2,2,1,0,512,0,165.7538
142,0,1,2,2,1,0,2048,5,337.4748
143,1,1,2,1,0,1,4096,0,33.1188
144,0,2,2,2,1,0,512,9,165.94
145,0,1,1,0,1,0,1024,0,31.9034
146,0,1,2,2,1,0,512,0,30.8186
147,0,0,2,2,1,0,512,1,337.4748
148,1,1,2,2,0,1,512,0,31.8482
149,0,1,2,1,1,0,2048,5,337.4748
150,0,2,1,2,1,0,512,0,337.4748
151,0,1,2,0,1,0,1024,9,337.4748
152,0,1,2,2,1,0,4096,0,31.3372
153,1,0,2,2,0,1,512,0,163.7938
154,0,1,2,2,1,0,512,1,337.4748
155,0,1,1,1,1,0,512,0,337.4748
156,0,2,2,2,1,0,2048,5,165.781
157,0,1,2,0,1,0,1024,0,31.4174
158,1,1,2,2,0,1,512,9,337.4748
159,0,0,2,2,1,0,4096,0,163.2174
160,0,1,1,2,1,0,512,0,337.4748
161,0,1,2,2,1,0,512,1,337.4748
162,0,2,2,1,1,0,512,0,337.4748
163,1,1,2,0,0,0,1024,5,337.4748
164,0,1,2,2,1,1,2048,0,31.832
165,0,0,1,2,1,0,512,9,337.4748
166,0,1,2,2,1,0,4096,0,31.3372
167,0,1,2,2,1,0,512,0,30.8186
168,1,2,2,1,0,0,512,1,165.4328
169,0,1,2,0,1,1,512,0,31.4334
170,0,1,1,2,1,0,1024,5,337.4748
171,0,0,2,2,1,0,2048,0,164.9596
172,0,1,2,2,1,0,512,9,337.4748
173,1,1,2,2,1,0,4096,0,31.862
174,0,2,2,1,0,1,512,0,337.4748
175,0,1,1,2,1,0,512,0,337.4748
176,0,1,2,0,1,0,512,1,337.4748
177,0,0,2,2,1,0,2048,5,337.4748
178,1,1,2,2,1,0,1024,0,31.7822
179,0,1,2,2,0,1,512,9,337.4748
180,0,2,1,1,1,0,4096,0,337.4748
181,0,1,2,2,1,0,512,0,30.8186
182,0,1,2,0,1,0,512,0,31.0946
183,0,0,2,2,1,0,512,1,337.4748
184,1,1,2,2,0,1,2048,5,337.4748
185,0,1,1,2,1,0,1024,0,337.4748
186,0,1,2,1,1,0,512,9,337.4748
187,0,2,2,2,1,0,4096,0,337.4748
188,0,1,2,0,1,0,512,0,31.0946
189,1,0,2,2,0,1,512,0,163.7938
190,0,1,1,2,1,0,512,1,337.4748
191,0,1,2,2,1,0,2048,5,337.4748
192,0,1,2,1,1,0,1024,0,31.5162
193,0,2,2,2,1,0,512,9,165.94
194,1,1,2,0,0,1,4096,0,32.6992
195,0,0,1,2,1,0,512,0,337.4748
196,0,1,2,2,1,0,512,0,30.8186
197,0,1,2,2,1,0,512,1,337.4748
198,0,1,2,1,1,0,2048,5,337.4748
199,1,2,2,2,0,1,512,0,337.4748
200,0,1,1,0,1,0,1024,9,337.4748
201,0,0,2,2,1,0,4096,0,163.2174
202,0,1,2,2,1,0,512,0,30.8186
203,0,1,2,2,1,0,512,0,30.8186
204,1,1,2,1,0,1,512,1,337.4748
205,0,2,1,2,1,0,512,0,337.4748
206,0,1,2,0,1,0,2048,5,337.4748
207,0,0,2,2,1,0,1024,9,337.4748
208,0,1,2,2,1,0,4096,0,31.3372
209,1,1,2,2,0,1,512,0,31.8482
210,0,1,1,1,1,0,512,0,337.4748
211,0,2,2,2,1,0,512,1,163.8384
212,0,1,2,0,1,0,512,0,31.0946
213,0,0,2,2,1,0,2048,5,337.4748
214,1,1,2,2,0,1,1024,9,337.4748
215,0,1,1,2,1,0,4096,0,337.4748
216,0,1,2,1,1,0,512,0,31.03
217,0,2,2,2,1,0,512,0,337.4748
218,0,1,2,0,1,0,512,1,337.4748
219,1,0,2,2,0,1,512,0,163.7938
220,0,1,1,2,1,0,2048,5,337.4748
221,0,1,2,2,1,0,1024,9,337.4748
222,0,1,2,1,1,0,4096,0,32.1888
223,0,2,2,2,1,0,512,0,337.4748
224,1,1,2,0,0,1,512,0,31.2796
225,0,1,1,2,1,0,512,1,337.4748
226,0,1,2,2,1,0,512,0,30.8186
227,0,1,2,2,1,0,512,0,30.8186
228,0,1,2,2,1,0,512,0,30.8186
229,0,1,2,2,1,0,512,0,30.8186
230,0,1,2,2,1,0,512,0,30.8186
231,0,1,2,2,1,0,512,0,30.8186
232,0,1,2,2,1,0,512,0,30.8186
233,0,1,2,2,1,0,512,0,30.8186
234,0,1,2,2,1,0,512,0,30.8186
235,0,1,2,2,1,0,512,0,30.8186
236,0,1,2,2,1,0,512,0,30.8186
237,0,1,2,2,1,0,512,0,30.8186
238,0,1,2,2,1,0,512,0,30.8186
239,0,1,2,2,1,0,512,0,30.8186
240,0,1,2,2,1,0,512,0,30.8186
241,0,1,2,2,1,0,512,0,30.8186
242,0,1,2,2,1,0,512,0,30.8186
243,0,1,2,2,1,0,512,0,30.8186
244,0,1,2,2,1,0,2048,5,337.4748
245,0,1,2,2,1,0,1024,0,31.0888
246,0,0,2,2,1,0,512,9,337.4748
247,0,1,2,2,1,0,4096,0,31.3372
248,0,1,2,1,1,0,512,0,31.03
249,0,2,2,2,1,0,512,0,337.4748
250,0,1,2,0,1,0,512,1,337.4748
251,0,1,2,2,1,0,512,0,30.8186
252,0,0,2,2,1,0,2048,5,337.4748
253,1,1,2,2,0,1,1024,0,32.4752
254,0,1,1,2,1,0,512,9,337.4748
255,0,1,2,1,1,0,4096,0,32.1888
256,0,2,2,2,1,0,512,0,337.4748
257,0,1,2,2,1,0,512,0,30.8186
258,0,1,2,2,1,0,512,0,30.8186
259,0,1,2,0,1,0,512,0,31.0946
260,1,1,2,2,1,0,512,1,337.4748
261,0,0,2,2,0,1,512,0,165.7776
262,0,1,1,2,1,0,1024,5,337.4748
263,0,1,2,2,1,0,2048,0,31.2782
264,0,1,2,1,1,0,512,9,337.4748
265,0,2,2,2,1,0,4096,0,337.4748
266,1,1,2,0,0,1,512,0,31.2796
267,0,1,2,2,1,0,512,1,337.4748
268,0,0,1,2,1,0,512,0,337.4748
269,0,1,2,2,1,0,1024,0,31.0888
270,0,1,2,2,1,0,512,5,337.4748
271,0,2,2,1,1,0,2048,9,165.4524
272,1,1,2,2,0,1,512,0,31.8482
273,0,1,2,0,1,0,4096,0,31.6904
274,0,1,1,2,1,0,512,0,337.4748
275,0,0,2,2,1,0,512,1,337.4748
276,0,1,2,2,1,0,512,0,30.8186
277,0,1,2,2,1,0,512,0,30.8186
278,1,1,2,1,0,1,1024,5,337.4748
279,0,2,2,2,1,0,2048,0,337.4748
280,0,1,1,0,1,0,512,9,337.4748
281,0,1,2,2,1,0,4096,0,31.3372
282,0,0,2,2,1,0,512,0,165.7538
283,0,1,2,2,1,0,512,1,337.4748
284,1,1,2,2,0,1,512,0,31.8482
285,0,1,2,1,1,0,512,0,31.03
286,0,2,1,2,1,0,1024,5,337.4748
287,0,1,2,0,1,0,2048,0,31.6254
288,0,1,2,2,1,0,512,9,337.4748
289,0,0,2,2,1,0,4096,0,163.2174
290,1,1,2,2,0,1,512,0,31.8482
291,0,1,2,2,1,0,512,1,337.4748
292,0,1,1,1,1,0,512,0,337.4748
293,0,2,2,2,1,0,512,0,337.4748
294,0,1,2,0,1,0,1024,5,337.4748
295,0,1,2,2,1,0,2048,0,31.2782
296,1,0,2,2,0,1,512,9,337.4748
297,0,1,2,2,1,0,4096,0,31.3372
298,0,1,1,2,1,0,512,0,337.4748
299,0,1,2,1,1,0,512,0,31.03
