Iteration,ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
106,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56763.8
107,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56763.8
108,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56763.8
109,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56763.8
110,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56763.8
111,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56763.8
112,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56763.8
113,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,57741.6
114,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56763.8
115,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56763.8
116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57058.6
117,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,57741.6
118,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,69677.0
119,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,79748.4
120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57058.6
122,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57341.8
123,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,86776.0
124,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,57036.8
125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57058.6
126,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57341.8
127,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,69677.0
128,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,76465.4
129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57058.6
131,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57341.8
132,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,84492.4
133,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,60389.6
134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57058.6
136,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,58949.6
137,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,85648.2
138,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,56798.0
139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57058.6
141,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,58949.6
142,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,86019.4
143,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,61217.8
144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57058.6
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
147,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,74460.2
148,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,75755.2
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,57505.6
151,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
152,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,58637.0
153,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,85810.2
154,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,56436.8
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,57505.6
156,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
157,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,58637.0
158,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,85810.2
159,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,56436.8
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
161,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,61416.6
162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,56997.8
163,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,86858.0
164,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,56436.8
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
166,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,61416.6
167,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,56997.8
168,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,86858.0
169,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,56436.8
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
171,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,61416.6
172,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,56997.8
173,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,75721.8
174,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,69464.4
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
176,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,61416.6
177,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,56997.8
178,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,69727.6
179,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,75755.2
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
181,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,61416.6
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
183,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,72846.8
184,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,76358.4
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
186,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,61416.6
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
188,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,58637.0
189,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,85810.2
190,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,56436.8
191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,59045.2
192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57127.4
193,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,58637.0
194,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,85810.2
195,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,56436.8
196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,59045.2
197,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57127.4
198,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,58637.0
199,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,85810.2
200,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,56436.8
201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,54845.4
202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,61377.6
203,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,58637.0
204,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,85810.2
205,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,56436.8
206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,54845.4
207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,61377.6
208,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,58637.0
209,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,85810.2
210,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,56436.8
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
212,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,61416.6
213,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,58637.0
214,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,85810.2
215,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,56436.8
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
217,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,61416.6
218,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,56997.8
219,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,86858.0
220,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,59719.0
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
222,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,61416.6
223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,56997.8
224,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,88680.2
225,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,56436.8
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,54845.4
252,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,61377.6
253,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,57921.0
254,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,86858.0
255,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,56436.8
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
257,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,61416.6
258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,56378.8
259,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,58637.0
260,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,85810.2
261,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,56436.8
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
263,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,61416.6
264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,56378.8
265,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,72846.8
266,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,76435.0
267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
269,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,61416.6
270,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,57921.0
271,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,75721.8
272,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,69464.4
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
275,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,61416.6
276,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,57921.0
277,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,75721.8
278,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,69464.4
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
281,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,61416.6
282,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,57921.0
283,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,69727.6
284,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,75755.2
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
287,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,61416.6
288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,56378.8
289,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,72846.8
290,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,71826.2
291,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,56436.8
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
293,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,61416.6
294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,56378.8
295,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,58637.0
296,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,85810.2
297,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,56436.8
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
299,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,61416.6
