Iteration,fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
130,0,1,1,0,0,128,8,1024,46539.20000179832
131,1,1,0,0,0,64,2,1024,132621.39998064013
132,0,1,0,1,1,128,8,4096,46535.59998560294
133,0,1,0,0,0,128,8,1024,45980.80000707381
134,0,0,0,0,0,128,8,1024,46207.99999564809
135,0,1,0,0,0,128,8,256,46318.00002552222
136,0,1,1,0,0,128,8,1024,46539.19997260255
137,1,1,0,0,0,64,2,1024,132621.40002372593
138,0,1,0,1,1,128,8,1024,47354.4000089654
139,0,1,0,0,0,128,8,4096,46379.20002936154
140,0,0,0,0,0,128,8,1024,46208.00001864644
141,0,1,0,0,0,128,8,1024,45980.799984399026
142,0,1,1,0,0,128,8,256,46214.59999458802
143,0,1,0,0,1,64,2,1024,46267.80002158015
144,1,1,0,1,0,128,8,1024,135016.99999538972
145,0,1,0,0,0,128,8,1024,45980.800019088165
146,0,0,0,0,0,256,8,4096,46426.60000916453
147,0,1,0,0,0,128,8,1024,45980.79998430058
148,0,1,1,0,0,128,32,1024,46311.199981550075
149,0,1,0,0,1,128,8,1024,46124.20001780971
150,1,1,0,1,0,128,8,256,131542.80003343904
151,0,1,0,0,0,64,2,1024,46111.5999856421
152,0,0,0,0,0,128,8,1024,46207.99998312682
153,0,1,0,0,0,256,8,4096,46101.999980494395
154,0,1,1,0,0,128,32,1024,46311.19998928506
155,0,1,0,0,0,128,8,1024,45980.79999809178
156,1,1,0,1,1,128,8,1024,129166.20002239919
157,0,1,0,0,0,128,8,256,46317.99997769946
158,0,0,0,0,0,64,2,1024,47570.99998131417
159,0,1,0,0,0,256,8,1024,46097.59999711591
160,0,1,1,0,0,128,8,4096,46157.60000936514
161,0,1,0,0,0,128,32,1024,46341.00001331289
162,1,1,0,1,1,128,8,1024,129166.19997115115
163,0,1,0,0,0,128,8,1024,45980.80002565253
164,0,0,0,0,0,128,8,256,46203.999967368436
165,0,1,0,0,0,64,2,1024,46111.600016865144
166,0,1,1,0,0,256,8,1024,47095.60001917265
167,0,1,0,0,0,128,32,4096,46197.799998711176
168,1,1,0,1,1,128,8,1024,129166.20006645804
169,0,1,0,0,0,128,8,1024,45980.80000526187
170,0,1,0,0,0,128,8,1024,45980.79999124505
171,0,0,0,0,0,128,8,256,46204.000004578134
172,0,1,0,0,0,64,2,1024,46111.59997042753
173,0,1,1,0,0,256,8,1024,47095.60001425806
174,0,1,0,0,1,128,8,1024,46124.199957032455
175,1,1,0,1,0,128,32,4096,130274.60002271661
176,0,1,0,0,0,128,8,1024,45980.80000101456
177,0,0,0,0,0,128,8,1024,46207.999999886924
178,0,1,0,0,0,128,8,1024,45980.799977598894
179,0,1,0,0,0,128,8,1024,45980.800023283635
180,0,1,0,0,0,128,8,1024,45980.79998766005
181,0,1,0,0,0,128,8,1024,45980.799957766445
182,0,1,0,0,0,128,8,1024,45980.80001433372
183,0,1,0,0,0,128,8,1024,45980.800008992555
184,0,1,0,0,0,128,8,1024,45980.80001298374
185,0,1,0,0,0,128,8,1024,45980.79999582122
186,0,1,0,0,0,128,8,1024,45980.80000967901
187,0,1,0,0,0,128,8,1024,45980.7999954462
188,0,1,0,0,0,128,8,1024,45980.79996770884
189,0,1,0,0,0,128,8,1024,45980.8000072405
190,0,1,0,0,0,128,8,1024,45980.80001551838
191,0,1,0,0,0,128,8,1024,45980.79998080384
192,0,1,0,0,0,128,8,1024,45980.80001188687
193,0,1,0,0,0,128,8,256,46318.00000202385
194,0,1,0,0,0,128,8,1024,45980.79996195185
195,0,1,0,0,0,64,2,1024,46111.59997464379
196,0,1,1,0,0,256,8,1024,47095.600030891845
197,0,1,0,0,1,128,32,4096,46213.59999707343
198,1,1,0,1,0,128,8,1024,135016.9999794346
199,0,1,0,0,0,128,8,1024,45980.80001647824
200,0,0,0,0,0,128,8,1024,46207.99999103889
201,0,1,0,0,0,128,8,256,46317.9999683247
202,0,1,0,0,0,64,2,1024,46111.600019469646
203,0,1,1,0,0,256,8,1024,47095.59996569649
204,0,1,0,0,1,128,8,1024,46124.199987497974
205,1,1,0,1,0,128,32,4096,130274.59995677942
206,0,1,0,0,0,128,8,1024,45980.80005302893
207,0,0,0,0,0,128,8,1024,46208.00004602429
208,0,1,0,0,0,128,8,1024,45980.80001190487
209,0,1,1,0,0,128,8,256,46214.59993890161
210,0,1,0,0,0,64,2,1024,46111.60001011219
211,1,1,0,0,1,256,8,1024,133251.5999921244
212,0,1,0,1,0,128,32,1024,47239.80000103793
213,0,1,0,0,0,128,8,4096,46379.199990314526
214,0,0,0,0,0,128,8,1024,46207.99997385518
215,0,1,0,0,0,128,8,1024,45980.80001173555
216,0,1,1,0,0,128,8,1024,46539.19996088175
217,0,1,0,0,0,128,8,256,46317.999994861675
218,1,1,0,0,1,64,2,1024,136113.39998396044
219,0,1,0,1,0,256,8,1024,46598.600015640586
220,0,1,0,0,0,128,32,1024,46341.000004251
221,0,0,0,0,0,128,8,4096,46245.80003162655
222,0,1,0,0,0,128,8,1024,45980.80002494161
223,0,1,1,0,0,128,8,1024,46539.199975400996
224,0,1,0,0,0,128,8,1024,45980.799968884254
225,1,1,0,0,1,128,8,256,137657.5999852352
226,0,1,0,1,0,64,2,1024,46447.59998187873
227,0,1,0,0,0,256,8,1024,46097.60001061682
228,0,0,0,0,0,128,8,1024,46207.99998285906
229,0,1,0,0,0,128,32,4096,46197.80001517711
230,0,1,1,0,0,128,8,1024,46539.20001420524
231,0,1,0,0,0,128,8,1024,45980.799982713164
232,1,1,0,0,1,128,8,1024,133644.3999794728
233,0,1,0,1,0,128,8,256,46439.60001659463
234,0,1,0,0,0,64,2,1024,46111.59997259118
235,0,0,0,0,0,256,8,1024,46251.999976355735
236,0,1,0,0,0,128,8,1024,45980.79999246895
237,0,1,1,0,0,128,32,4096,46145.79999502181
238,0,1,0,0,0,128,8,1024,45980.79997921718
239,1,1,0,0,1,128,8,1024,133644.400023901
240,0,1,0,1,0,128,8,1024,46355.999998390864
241,0,1,0,0,0,128,8,256,46318.000034128476
242,0,0,0,0,0,64,2,1024,47570.99996290678
243,0,1,0,0,0,256,8,1024,46097.600005199034
244,0,1,1,0,0,128,8,1024,46539.19999129629
245,0,1,0,0,0,128,32,4096,46197.79999819673
246,1,1,0,0,1,128,8,1024,133644.39997978514
247,0,1,0,1,0,128,8,1024,46356.00002057225
248,0,1,0,0,0,128,8,1024,45980.79998344024
249,0,0,0,0,0,128,8,256,46203.999992396515
250,0,1,0,0,0,64,2,1024,46111.600020913975
251,0,1,0,0,0,128,8,1024,45980.800004197285
252,0,1,1,0,0,256,8,1024,47095.60002226189
253,0,1,0,0,1,128,32,4096,46213.599996508914
254,1,1,0,1,0,128,8,1024,135017.0000262026
255,0,1,0,0,0,128,8,1024,45980.8000103167
256,0,0,0,0,0,128,8,1024,46207.99999344688
257,0,1,0,0,0,128,8,256,46318.00001869521
258,0,1,0,0,0,64,2,1024,46111.59997881905
259,0,1,1,0,0,128,8,1024,46539.199987542896
260,0,1,0,0,1,256,8,1024,46358.200035022805
261,1,1,0,1,0,128,32,4096,130274.60000866368
262,0,1,0,0,0,128,8,1024,45980.80001272644
263,0,0,0,0,0,128,8,1024,46207.999986003335
264,0,1,0,0,0,128,8,1024,45980.8000158658
265,0,1,0,0,0,128,8,256,46317.99997017688
266,0,1,1,0,0,64,2,1024,46321.600023005936
267,0,1,0,0,1,128,8,1024,46124.19997224782
268,1,1,0,1,0,256,8,1024,131766.40001099618
269,0,1,0,0,0,128,32,4096,46197.800003211465
270,0,0,0,0,0,128,8,1024,46207.99998009107
271,0,1,0,0,0,128,8,1024,45980.80000230749
272,0,1,0,0,0,128,8,1024,45980.80003483711
273,0,1,1,0,0,128,8,256,46214.599984323235
274,0,1,0,0,1,64,2,1024,46267.80005198197
275,1,1,0,1,0,128,8,1024,135017.00000542108
276,0,1,0,0,0,256,8,1024,46097.60003014174
277,0,0,0,0,0,128,32,4096,46476.200043079225
278,0,1,0,0,0,128,8,1024,45980.799958553456
279,0,1,0,0,0,128,8,1024,45980.80000806225
280,0,1,0,0,0,128,8,1024,45980.79999126764
281,0,1,0,0,0,128,8,1024,45980.80004093405
282,0,1,0,0,0,128,8,1024,45980.7999657294
283,0,1,0,0,0,128,8,1024,45980.79997135396
284,0,1,0,0,0,128,8,1024,45980.80002980772
285,0,1,0,0,0,128,8,1024,45980.800001562675
286,0,1,0,0,0,128,8,1024,45980.80000409258
287,0,1,0,0,0,128,8,1024,45980.80000120444
288,0,1,0,0,0,128,8,1024,45980.800018720634
289,0,1,0,0,0,128,8,1024,45980.800001696996
290,0,1,0,0,0,128,8,1024,45980.800015818364
291,0,1,0,0,0,128,8,1024,45980.79997753418
292,0,1,0,0,0,128,8,1024,45980.79995844467
293,0,1,0,0,0,128,8,1024,45980.79997464617
294,0,1,0,0,0,128,8,1024,45980.800034331216
295,0,1,0,0,0,128,8,1024,45980.80001056556
296,0,1,0,0,0,128,8,1024,45980.7999818463
297,0,1,0,0,0,128,8,1024,45980.80001127259
298,0,1,0,0,0,128,8,1024,45980.79998536648
299,0,1,0,0,0,128,8,1024,45980.80004355219
