Iteration,new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
257,0,1,2,2,1,0,512,0,30.8186
258,1,2,2,1,1,0,512,1,163.4228
259,0,1,2,2,1,1,1024,0,32.2096
260,0,1,2,2,1,0,512,0,30.8186
261,0,0,2,2,1,0,512,0,165.7538
262,0,1,1,2,0,0,4096,5,337.4748
263,0,1,2,2,1,0,2048,0,31.2782
264,1,2,2,1,1,1,512,9,164.981
265,0,1,2,2,1,0,512,0,30.8186
266,0,1,2,2,1,0,512,1,337.4748
267,0,1,2,2,0,0,1024,0,31.2602
268,0,0,1,2,1,0,512,0,337.4748
269,1,1,2,2,1,0,512,0,31.1244
270,0,1,2,1,1,1,4096,5,337.4748
271,0,2,2,2,1,0,2048,0,337.4748
272,0,1,2,2,1,0,512,9,337.4748
273,0,1,2,2,0,0,512,0,31.1458
274,0,1,1,2,1,0,512,1,337.4748
275,1,0,2,2,1,0,1024,0,164.9386
276,0,1,2,1,1,1,512,0,31.368
277,0,1,2,2,1,0,512,0,30.8186
278,0,2,2,2,1,0,4096,5,163.342
279,0,1,2,2,1,0,2048,0,31.2782
280,0,1,1,2,0,0,512,9,337.4748
281,0,1,2,2,1,0,512,0,30.8186
282,1,1,2,1,1,1,512,1,337.4748
283,0,0,2,2,1,0,1024,0,161.9528
284,0,1,2,2,1,0,512,0,30.8186
285,0,1,2,2,1,0,512,0,30.8186
286,0,2,1,2,0,0,4096,5,337.4748
287,0,1,2,2,1,0,512,0,30.8186
288,1,1,2,1,1,1,2048,9,337.4748
289,0,1,2,2,1,0,512,0,30.8186
290,0,0,2,2,1,0,512,1,337.4748
291,0,1,2,2,1,0,512,0,30.8186
292,0,1,1,2,0,0,1024,0,337.4748
293,0,2,2,2,1,0,512,0,337.4748
294,1,1,2,1,1,1,4096,5,337.4748
295,0,1,2,2,1,0,512,0,30.8186
296,0,1,2,2,1,0,2048,9,337.4748
297,0,0,2,2,1,0,512,0,165.7538
298,0,1,1,2,0,0,512,1,337.4748
299,0,1,2,2,1,0,512,0,30.8186
