Iteration,ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
26,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,72476.0
27,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,83632.2
28,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,80496.0
29,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,61790.0
30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
41,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56966.8
46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,59549.8
47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,60623.8
49,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,63315.6
50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
51,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,64296.4
52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,59549.8
53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
54,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,69348.2
55,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,77572.8
56,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,62368.6
57,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,71014.8
58,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,77021.6
59,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,72233.2
60,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,77587.0
61,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,62814.8
62,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,69078.0
63,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,73792.4
64,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,68355.0
65,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,69775.2
66,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,71082.2
67,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,60462.6
68,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,70208.6
69,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,60371.0
70,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,67735.4
71,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,66408.4
72,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,62764.8
73,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,59762.4
74,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,73560.8
75,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,63929.0
76,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,60990.0
77,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,64557.6
78,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,73196.2
79,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,59672.8
80,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,60723.8
81,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,62764.8
82,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,74560.2
83,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,59637.2
84,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,67078.6
85,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,62764.8
86,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,59762.4
87,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,73560.8
88,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,68249.2
89,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,62062.8
90,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,60442.6
91,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,75419.0
92,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,66484.0
93,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,60974.8
94,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,68511.4
95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,67428.8
96,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,66484.0
97,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,66350.6
98,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,60371.0
99,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,67428.8
100,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,66484.0
101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
116,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,66323.2
117,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,56711.8
118,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,73560.8
119,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,63332.8
120,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,61262.4
121,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,63392.4
122,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,74499.8
123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
124,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,62615.4
125,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,60995.8
126,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,63113.4
127,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,76207.8
128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
129,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,62615.4
130,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,60995.8
131,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,63113.4
132,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,61816.0
133,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,67428.8
134,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,67822.2
135,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,57948.6
136,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,63113.4
137,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,76207.8
138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
139,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,62615.4
140,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,59398.6
141,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,60858.4
142,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,60410.0
143,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,73560.8
144,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,62615.4
145,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,58878.0
146,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,57744.6
147,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,64467.2
148,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,73560.8
149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
150,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,67822.2
151,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,57948.6
152,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,63113.4
153,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,76207.8
154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
155,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,67822.2
156,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,57948.6
157,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,63113.4
158,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,76207.8
159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
160,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,67822.2
161,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,57948.6
162,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,63113.4
163,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,76207.8
164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
165,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,67822.2
166,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,57948.6
167,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,63113.4
168,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,76207.8
169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
170,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,66205.4
171,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,59457.4
172,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,63113.4
173,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,61816.0
174,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,67428.8
175,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,66205.4
176,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,58062.6
177,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,66231.4
178,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,56528.6
179,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,73560.8
180,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,62615.4
181,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,59398.6
182,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,60858.4
183,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,60410.0
184,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,73560.8
185,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,62615.4
186,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,59398.6
187,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,60858.4
188,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,60410.0
189,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,73560.8
190,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,62615.4
191,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,58878.0
192,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,57744.6
193,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,64467.2
194,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,73560.8
195,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,59413.8
196,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,61580.8
197,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,57744.6
198,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,63181.6
199,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,76207.8
200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
201,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,67822.2
202,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,57948.6
203,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,63113.4
204,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,76207.8
205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
206,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,67822.2
207,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,57948.6
208,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,63113.4
209,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,76207.8
210,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
211,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,67822.2
212,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,57948.6
213,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,63113.4
214,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,76207.8
215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
216,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,67822.2
217,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,57948.6
218,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,63113.4
219,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,76207.8
220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
221,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,67822.2
222,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,57948.6
223,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,63113.4
224,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,76207.8
225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
230,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
250,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,66205.4
251,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,58062.6
252,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,60858.4
253,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,60410.0
254,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,73560.8
255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
256,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,67822.2
257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
258,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,57948.6
259,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,63113.4
260,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,76207.8
261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
262,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,66205.4
263,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,58062.6
264,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,60858.4
265,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,60410.0
266,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,73560.8
267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
268,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,67822.2
269,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,57948.6
270,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,63113.4
271,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,56528.6
272,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,73560.8
273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
274,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,67822.2
275,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,57948.6
276,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,63113.4
277,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,56528.6
278,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,73560.8
279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
280,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,66205.4
281,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,58062.6
282,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,64149.8
283,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56861.6
284,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,73560.8
285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
286,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,66205.4
287,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,58062.6
288,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,61363.6
289,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,60410.0
290,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,73560.8
291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
292,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,62615.4
293,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,58878.0
294,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,58192.6
295,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,63181.6
296,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,76207.8
297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53429.4
298,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,62615.4
299,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,60995.8
