Iteration,spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,Performance
38,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0.9940429490431676
39,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.003972712907082736
40,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0.70802328596806
41,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0.9930336093190789
42,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0.006941231739177128
43,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.006969261846307395
44,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0.02880872385679758
45,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0.011901536135247272
46,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0.9930381480177071
47,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.006956262363289552
48,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0.01689164131476013
49,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0.006958873687632772
50,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0.9980317630597237
51,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0.0069605830638218595
52,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0.028820968814508796
53,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0.9920505023464962
54,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0.9950604192741667
55,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0.9940589984201333
56,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0.9920463431272818
57,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0.018860829451117684
58,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0.9940309468947159
59,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0.019855598364861476
60,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0.009939253385040082
61,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.002965114008473815
62,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0.9980218606039972
63,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0.9970049365698384
64,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0.993029928259426
65,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.013906775177784344
66,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0.015868412805468524
67,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0.01489407390467147
68,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0.993070444407876
69,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0.9920656150402621
70,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.9920552621464646
71,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0.0029754618335698334
72,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0.9940534004885249
73,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0.019855389003488
74,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0.004967299575769967
75,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0.9980204005121458
76,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0.9970177596218399
77,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0.012890931041850481
78,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0.9930511467934833
79,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0.006956556099739416
80,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0.003984666074654894
81,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029784406280153417
82,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.002961761516742391
83,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029850848704621397
84,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029800336255318373
85,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029843391118646316
86,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029633143780056093
87,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029712107563909266
88,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.002977968631263139
89,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029585395623859417
90,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029802990200935202
91,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.002960835411686143
92,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029946010821502774
93,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.002974366309735357
94,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029666318420153203
95,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029876082181475297
96,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029722049458126057
97,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0.003992963041830523
98,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.002960896331337108
99,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029833826771923392
100,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0.003994512213657784
101,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029796724721384083
102,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029750755527528324
103,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029944574174786335
104,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.002977328848845201
105,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.002973125493847302
106,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029865647142727604
107,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.002977274407394312
108,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029720243958214682
109,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029954772483366636
110,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029820311757879966
111,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.002977488039228803
112,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0.003972139584471049
113,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029727063200124266
114,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0029853048048994234
115,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0.003961465085829998
116,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0.004941800282750581
117,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0030040780998323684
118,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029689630243478595
119,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0.0049972542230053135
120,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.002965674269705809
121,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002990082293421281
122,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0.0029671806630439195
123,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002983148784494242
124,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029984757796394763
125,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0.002993451415001903
126,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.003009101540665486
127,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029821622259786243
128,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0.002988738437039645
129,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029652199608455826
130,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002980894473984477
131,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0.00297804393495475
132,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029931748937670646
133,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002969356905593144
134,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0.0029869167332653907
135,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029855879265707564
136,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029592553869266748
137,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029593148717211855
138,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0.0029811936266230382
139,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029828885153423738
140,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002981485246948517
141,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0.002979281489022367
142,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002983441722371262
143,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.00299676621864131
144,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029727234285957813
145,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029619504740661397
146,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029851598474510284
147,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029689989464588467
148,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.00298800258519301
149,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002979389790398101
150,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029578224311585665
151,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0030022008582769265
152,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0.004965185255651048
153,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029603695399778376
154,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0.0029974903855067058
155,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029944994295136385
156,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002956153797508909
157,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029928308834917543
158,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002981913197152643
159,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002984908843226317
160,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029813828892197463
161,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002982830230666916
162,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029815038793948585
163,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002970367425381345
164,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029726343144805857
165,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.00297021317753299
166,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002975247267063725
167,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002991049209706272
168,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002991582206665653
169,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002959764546943448
170,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0.003967328651182818
171,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002993441976076314
172,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029786790135363376
173,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0.017863586657932317
174,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0.0029736583075930015
175,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002986408755190047
176,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0.9960480909737133
177,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0.011911622721391768
178,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0.004963323849137129
179,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.00298482674662231
180,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0.004979422581832751
181,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0.0029886100540564486
182,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0.012917138196384573
183,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0.9960376213151754
184,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0.012935485824282755
185,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029661619142340384
186,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0.004963259219303151
187,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0.0069566824727753645
188,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0.018874456223892652
189,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0.012917238799667089
190,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029731693348493886
191,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0.9980182000400031
192,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0.011936276349377386
193,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.00298491466336721
194,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0.00495522222185984
195,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0.0069640519573435965
196,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0.018867457909895084
197,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0.012930794616073868
198,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029802908562334375
199,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0.998017854491129
200,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002966435034233915
201,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0.01191696248816937
202,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0.004948345291157964
203,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0.006951127740000784
204,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0.018857953452099323
205,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0.012904011653329713
206,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.00301043771213637
207,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0.9979982548827608
208,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029815689835888644
209,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0.011918856931393492
210,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0.004941850150276654
211,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0.006960262338080292
212,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0.0188466163423705
213,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0.012890958347139204
214,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0.0029949452360756986
215,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0.9980259752000784
216,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0.003974774719404028
217,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0.01192915778047427
218,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0.0049531883806314195
219,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0.00593110098416363
220,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0.0029699666741609143
221,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0.01288951630751387
222,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0.0029696237748825507
223,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0.9980171559595252
224,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0030057863044647038
225,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0.011900053101627683
226,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029640142782608554
227,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029878799476213682
228,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002981550210095193
229,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029860171947831146
230,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002977506475622804
231,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002999894350321579
232,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029836547636235577
233,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029961815748193996
234,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029805498736739295
235,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029770617022661368
236,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002985054308191952
237,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029793242116831434
238,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029603745780883597
239,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002977377235962006
240,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002986777618857064
241,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0.002985678828017345
242,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0.004993839686834074
243,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0.0029675446533155674
244,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.002970735842483968
245,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0.016886760376401994
246,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0029922074265934045
247,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0.0039847808195416935
248,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0.9960476950843413
249,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0.002965684995523935
250,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0.011921313045089962
251,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.00495771073171738
252,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0.006921228539391198
253,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0.017869722687301665
254,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0.012906732045989772
255,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0.002988981951396215
256,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0.9970166706212366
257,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0029627651594538564
258,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0.011928742006308458
259,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0.002962360907885683
260,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.004955038422463513
261,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0.006962700058803749
262,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0.01786044206144591
263,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0.012898364157085345
264,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0.00399011795767526
265,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0.9960136215244153
266,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0.002970415127160504
267,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0.012927908681280614
268,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0.0029862030216594947
269,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0.002988034476068958
270,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.005959594588514356
271,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0.016864295008906356
272,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0.012929449479705262
273,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0.003956464781342053
274,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0.9980147642253911
275,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0.0029636993603229106
276,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0.012914952942744706
277,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0.002988515539318022
278,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.0029905500256433007
279,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0.0069491635480050705
280,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029706783342647557
281,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0.016896064109611697
282,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0.002997231508320589
283,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0.9970055885742791
284,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0.002986654101246842
285,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0.012918837599724394
286,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0.0029907848027309614
287,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.003973531032940651
288,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0.005936646020867358
289,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0029741593478094953
290,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0.01688656078367513
291,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0029898468460693387
292,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0.9980045790933694
293,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0.0029629905739886734
294,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0.002978413149153007
295,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0.011929094270374663
296,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0.00397909993503702
297,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0.004937614909994321
298,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0.006956711963843318
299,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0.01886534143617429
