Iteration,new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
131,1,1,2,1,1,0,2048,0,32.3072
132,1,2,2,0,1,0,512,0,337.4748
133,0,1,2,2,1,0,512,0,30.8186
134,0,1,1,2,1,0,1024,1,337.4748
135,0,1,2,2,0,1,512,9,337.4748
136,0,0,2,0,1,0,4096,0,164.9116
137,0,1,2,2,1,0,512,5,337.4748
138,0,2,2,1,1,0,2048,0,337.4748
139,0,1,1,2,1,0,512,0,337.4748
140,0,1,2,2,0,1,512,0,31.6628
141,0,1,2,2,1,0,1024,1,337.4748
142,0,1,2,0,1,0,512,9,337.4748
143,0,0,2,2,1,0,4096,0,163.2174
144,0,2,1,1,1,0,512,5,337.4748
145,0,1,2,2,0,1,2048,0,32.0282
146,0,1,2,2,1,0,512,0,30.8186
147,0,1,2,2,1,0,512,0,30.8186
148,0,1,2,0,1,0,1024,0,31.4174
149,0,0,1,2,1,0,512,1,337.4748
150,0,1,2,1,1,0,4096,9,337.4748
151,0,2,2,2,0,1,512,0,337.4748
152,0,1,2,2,1,0,512,5,337.4748
153,0,1,2,2,1,0,2048,0,31.2782
154,0,1,2,0,1,0,512,0,31.0946
155,0,0,1,2,1,0,1024,0,337.4748
156,0,1,2,1,0,1,512,1,337.4748
157,0,2,2,2,1,0,512,9,165.94
158,0,1,2,2,1,0,4096,0,31.3372
159,0,1,2,2,1,0,512,5,337.4748
160,0,1,1,0,1,0,2048,0,32.0884
161,0,1,2,2,0,1,512,0,31.6628
162,0,0,2,2,1,0,1024,0,161.9528
163,0,2,2,1,1,0,512,1,165.0662
164,0,1,2,2,1,0,512,0,30.8186
165,0,1,1,2,1,0,4096,9,337.4748
166,0,1,2,0,0,0,512,5,337.4748
167,0,1,2,2,1,1,2048,0,31.832
168,0,0,2,2,1,0,512,0,165.7538
169,0,1,2,1,1,0,512,0,31.03
170,0,2,1,2,1,0,1024,1,337.4748
171,0,1,2,2,1,0,512,0,30.8186
172,0,1,2,0,0,1,4096,9,337.4748
173,0,1,2,2,1,0,512,5,337.4748
174,0,0,2,2,1,0,512,0,165.7538
175,0,1,1,1,1,0,2048,0,337.4748
176,0,2,2,2,1,0,512,0,337.4748
177,0,1,2,2,0,1,1024,1,337.4748
178,0,1,2,0,1,0,512,0,31.0946
179,0,1,2,2,1,0,4096,9,337.4748
180,0,0,1,2,1,0,512,5,337.4748
181,0,1,2,1,1,0,512,0,31.03
182,0,2,2,2,0,1,2048,0,337.4748
183,0,1,2,2,1,0,512,0,30.8186
184,0,1,2,2,1,0,1024,1,337.4748
185,0,1,1,0,1,0,512,0,32.1144
186,0,0,2,2,1,0,4096,9,337.4748
187,0,1,2,1,0,1,512,0,31.4648
188,0,2,2,2,1,0,512,5,163.9568
189,0,1,2,2,1,0,2048,0,31.2782
190,0,1,1,2,1,0,512,0,337.4748
191,0,1,2,0,1,0,1024,0,31.4174
192,0,0,2,2,0,1,512,1,337.4748
193,0,1,2,1,1,0,4096,9,337.4748
194,0,2,2,2,1,0,512,0,337.4748
195,0,1,1,2,1,0,512,5,337.4748
196,0,1,2,2,1,0,2048,0,31.2782
197,0,1,2,0,0,1,512,0,31.1982
198,0,0,2,2,1,0,1024,0,161.9528
199,0,1,2,1,1,0,512,1,337.4748
200,0,2,2,2,1,0,4096,9,165.7986
201,0,1,1,2,1,0,512,0,337.4748
202,0,1,2,2,0,1,512,5,337.4748
203,0,1,2,0,1,0,2048,0,31.6254
204,0,0,2,2,1,0,512,0,165.7538
205,0,1,2,1,1,0,1024,0,31.5162
206,0,2,1,2,1,0,512,1,337.4748
207,0,1,2,2,0,1,512,9,337.4748
208,0,1,2,2,1,0,4096,0,31.3372
209,0,1,2,0,1,0,512,5,337.4748
210,0,0,2,2,1,0,2048,0,164.9596
211,0,1,1,2,1,0,512,0,337.4748
212,0,2,2,1,0,1,1024,0,337.4748
213,0,1,2,2,1,0,512,1,337.4748
214,0,1,2,2,1,0,512,9,337.4748
215,0,1,2,0,1,0,4096,0,31.6904
216,0,0,1,2,1,0,512,5,337.4748
217,0,1,2,2,0,1,2048,0,32.0282
218,0,2,2,1,1,0,512,0,337.4748
219,0,1,2,2,1,0,1024,0,31.0888
220,0,1,2,2,1,0,512,1,337.4748
221,0,1,1,0,1,0,512,9,337.4748
222,0,0,2,2,0,1,4096,0,164.0186
223,0,1,2,2,1,0,512,5,337.4748
224,0,2,2,1,1,0,2048,0,337.4748
225,0,1,2,2,1,0,512,0,30.8186
226,0,1,2,2,1,0,512,0,30.8186
227,0,1,2,2,1,0,512,0,30.8186
228,0,1,2,2,1,0,512,0,30.8186
229,0,1,2,2,1,0,512,0,30.8186
230,0,1,2,2,1,0,512,0,30.8186
231,0,1,2,2,1,0,512,0,30.8186
232,0,1,2,2,1,0,512,0,30.8186
233,0,1,2,2,1,0,512,0,30.8186
234,0,1,2,2,1,0,512,0,30.8186
235,0,1,2,2,1,0,512,0,30.8186
236,0,1,2,2,1,0,512,0,30.8186
237,0,1,2,2,1,0,512,0,30.8186
238,0,1,2,2,1,0,512,0,30.8186
239,0,1,2,2,1,0,512,0,30.8186
240,0,1,2,2,1,0,512,0,30.8186
241,0,1,2,2,1,0,512,0,30.8186
242,0,1,2,2,1,0,512,0,30.8186
243,0,1,2,2,1,0,512,0,30.8186
244,0,1,2,2,1,0,512,0,30.8186
245,0,1,2,2,1,0,1024,0,31.0888
246,0,1,2,2,1,0,512,1,337.4748
247,0,1,2,2,1,0,512,9,337.4748
248,0,1,2,2,1,0,4096,0,31.3372
249,0,1,2,0,1,0,512,5,337.4748
250,0,0,2,2,1,0,2048,0,164.9596
251,0,1,1,1,1,0,512,0,337.4748
252,0,2,2,2,0,1,512,0,337.4748
253,0,1,2,2,1,0,1024,1,337.4748
254,0,1,2,2,1,0,512,0,30.8186
255,0,1,2,0,1,0,4096,9,337.4748
256,0,1,1,2,1,0,512,0,337.4748
257,0,0,2,2,1,0,512,5,337.4748
258,0,1,2,1,0,1,2048,0,32.4956
259,0,2,2,2,1,0,512,0,337.4748
260,0,1,2,2,1,0,512,0,30.8186
261,0,1,2,2,1,0,1024,1,337.4748
262,0,1,1,0,1,0,512,0,32.1144
263,0,0,2,2,1,0,4096,9,337.4748
264,0,1,2,2,0,1,512,0,31.6628
265,0,2,2,1,1,0,512,5,164.8446
266,0,1,2,2,1,0,2048,0,31.2782
267,0,1,2,2,1,0,512,0,30.8186
268,0,1,1,2,1,0,1024,0,337.4748
269,0,1,2,0,0,0,512,1,337.4748
270,0,0,2,2,1,1,512,0,163.3642
271,0,1,2,2,1,0,4096,9,337.4748
272,0,2,2,1,1,0,512,0,337.4748
273,0,1,2,2,1,0,512,5,337.4748
274,0,1,1,2,1,0,2048,0,337.4748
275,0,1,2,2,0,1,512,0,31.6628
276,0,1,2,0,1,0,512,0,31.0946
277,0,0,2,2,1,0,1024,1,337.4748
278,0,1,2,2,1,0,512,0,30.8186
279,0,2,2,1,1,0,4096,9,165.8492
280,0,1,1,2,1,0,512,0,337.4748
281,0,1,2,2,0,0,512,5,337.4748
282,0,1,2,2,1,1,2048,0,31.832
283,0,1,2,0,1,0,512,0,31.0946
284,0,0,2,2,1,0,512,0,165.7538
285,0,1,2,2,1,0,1024,1,337.4748
286,0,1,1,1,1,0,512,0,337.4748
287,0,2,2,2,1,0,4096,9,165.7986
288,0,1,2,2,0,1,512,0,31.6628
289,0,1,2,2,1,0,512,5,337.4748
290,0,1,2,0,1,0,2048,0,31.6254
291,0,1,2,2,1,0,512,0,30.8186
292,0,0,1,2,1,0,512,0,337.4748
293,0,1,2,1,1,0,1024,1,337.4748
294,0,2,2,2,0,1,512,0,337.4748
295,0,1,2,2,1,0,4096,9,337.4748
296,0,1,2,2,1,0,512,0,30.8186
297,0,1,2,0,1,0,512,5,337.4748
298,0,1,1,2,1,0,2048,0,337.4748
299,0,0,2,2,1,0,512,0,165.7538
