Iteration,new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
47,0,2,2,2,1,1,2048,0,337.4748
48,0,1,2,2,1,1,512,0,31.6432
49,0,1,1,2,1,1,4096,1,337.4748
50,0,2,2,2,1,1,512,0,337.4748
51,0,1,2,2,1,1,2048,9,337.4748
52,0,1,2,1,1,1,512,5,337.4748
53,0,1,1,2,1,1,512,0,337.4748
54,0,2,2,0,1,1,4096,0,337.4748
55,0,1,2,2,1,0,2048,5,337.4748
56,0,1,1,0,1,1,512,9,337.4748
57,1,0,2,1,1,0,512,1,337.4748
58,0,1,2,2,1,1,512,0,31.6432
59,0,2,1,2,0,1,2048,5,337.4748
60,1,1,2,0,1,0,4096,9,337.4748
61,0,0,2,1,1,1,512,0,167.0262
62,1,1,2,2,0,1,512,1,337.4748
63,0,1,1,0,1,0,2048,0,32.0884
64,0,0,2,2,1,1,512,5,337.4748
65,1,1,2,1,0,1,4096,9,337.4748
66,0,2,2,2,1,0,512,0,337.4748
67,0,1,1,2,1,1,1024,0,337.4748
68,1,1,2,0,0,1,512,1,337.4748
69,0,0,2,1,1,1,2048,0,166.6984
70,0,1,2,2,1,0,512,5,337.4748
71,0,1,2,2,0,1,1024,9,337.4748
72,1,2,1,2,1,1,4096,0,337.4748
73,0,0,2,0,1,0,512,0,166.1266
74,0,1,2,1,1,1,512,0,31.368
75,0,1,2,1,0,1,1024,1,337.4748
76,1,1,1,1,1,1,512,5,337.4748
77,0,2,2,1,1,1,2048,0,337.4748
78,0,0,2,1,0,0,512,9,337.4748
79,0,1,2,1,1,1,4096,0,31.9532
80,1,1,1,1,1,1,512,0,337.4748
81,0,1,2,1,1,1,1024,1,337.4748
82,0,2,2,1,1,0,512,0,337.4748
83,0,1,2,1,0,1,2048,5,337.4748
84,0,0,1,1,1,1,512,9,337.4748
85,1,1,2,1,1,1,4096,0,33.3514
86,0,1,2,0,1,1,512,0,31.4334
87,0,2,2,0,1,0,1024,0,337.4748
88,0,1,2,0,0,1,512,1,337.4748
89,0,1,1,0,1,1,512,0,32.465
90,1,0,2,0,1,1,2048,5,337.4748
91,0,1,2,0,1,1,4096,9,337.4748
92,0,2,2,0,0,0,512,0,337.4748
93,0,1,1,0,1,1,512,0,32.465
94,1,1,2,0,1,1,1024,1,337.4748
95,0,0,2,0,1,1,512,0,166.063
96,0,1,2,0,0,0,2048,5,337.4748
97,0,1,1,0,1,1,512,9,337.4748
98,1,2,2,1,1,1,4096,0,337.4748
99,0,1,2,0,1,1,512,0,31.4334
100,0,0,2,1,0,0,1024,1,337.4748
101,0,1,2,0,1,1,512,0,31.4334
102,0,1,2,0,1,1,512,0,31.4334
103,0,1,2,0,1,1,512,0,31.4334
104,0,1,2,0,1,1,512,0,31.4334
105,0,1,2,0,1,1,512,0,31.4334
106,0,1,2,0,1,1,512,0,31.4334
107,0,1,2,0,1,1,512,0,31.4334
108,0,1,2,0,1,1,512,0,31.4334
109,0,1,2,0,1,1,512,0,31.4334
110,0,1,2,0,1,1,512,0,31.4334
111,0,1,2,0,1,1,512,0,31.4334
112,0,1,2,1,1,1,512,0,31.368
113,0,1,2,1,1,1,512,5,337.4748
114,0,1,2,1,1,1,2048,0,32.8896
115,0,1,2,1,1,1,4096,9,337.4748
116,0,2,2,1,1,1,512,0,337.4748
117,1,1,1,1,1,1,512,0,337.4748
118,0,0,2,1,1,1,1024,1,337.4748
119,0,1,2,1,1,1,512,0,31.368
120,0,1,2,1,0,0,2048,5,337.4748
121,0,2,1,1,1,1,512,9,337.4748
122,1,1,2,1,1,1,4096,0,33.3514
123,0,1,2,1,1,1,512,0,31.368
124,0,0,2,1,1,0,1024,1,337.4748
125,0,1,2,1,0,1,512,0,31.4648
126,0,1,1,1,1,1,512,0,337.4748
127,1,2,2,1,1,1,2048,5,165.1948
128,0,1,2,1,1,1,512,9,337.4748
129,0,1,2,1,1,0,4096,0,32.1888
130,0,0,2,1,0,1,512,0,165.268
131,1,1,1,1,1,1,1024,1,337.4748
132,0,1,2,1,1,1,512,0,31.368
133,0,2,2,1,1,0,512,5,164.8446
134,0,1,2,1,0,1,2048,0,32.4956
135,0,0,1,1,1,1,4096,9,337.4748
136,1,1,2,1,1,1,512,0,31.6374
137,0,1,2,1,1,1,512,0,31.368
138,0,1,2,1,1,0,1024,1,337.4748
139,0,2,2,1,0,1,512,0,337.4748
140,0,1,1,1,1,1,512,0,337.4748
141,1,0,2,1,1,1,2048,5,337.4748
142,0,1,2,1,1,1,4096,9,337.4748
143,0,1,2,1,1,0,512,0,31.03
144,0,1,2,1,0,0,512,0,30.7448
145,0,2,2,1,0,0,1024,1,166.5234
146,1,1,1,1,0,0,512,0,337.4748
147,0,1,2,1,0,0,512,0,30.7448
148,0,0,2,1,0,0,2048,5,337.4748
149,0,1,2,1,0,0,512,9,337.4748
150,0,1,2,1,0,0,4096,0,32.8414
151,0,2,1,1,0,0,512,0,337.4748
152,1,1,2,1,0,0,1024,1,337.4748
153,0,1,2,1,0,0,512,0,30.7448
154,0,0,2,1,0,0,512,0,165.9226
155,0,1,2,1,0,0,2048,5,337.4748
156,0,1,1,1,0,0,512,0,337.4748
157,1,2,2,1,0,0,4096,9,166.6352
158,0,1,2,1,0,0,512,0,30.7448
159,0,1,2,2,0,0,512,0,31.1458
160,0,0,2,1,0,0,1024,1,337.4748
161,0,1,1,1,0,0,512,0,337.4748
162,1,1,2,1,0,0,512,5,337.4748
163,0,1,2,2,0,0,2048,0,31.9334
164,0,2,2,1,0,0,4096,9,165.1006
165,0,1,2,1,0,0,512,0,30.7448
166,0,0,1,1,0,0,512,0,337.4748
167,1,1,2,1,0,0,1024,1,337.4748
168,0,1,2,2,0,0,512,0,31.1458
169,0,1,2,1,0,0,512,0,30.7448
170,0,2,2,1,0,0,2048,5,167.7276
171,0,1,2,1,0,0,4096,9,337.4748
172,1,0,1,2,0,0,512,0,337.4748
173,0,1,2,1,0,0,512,0,30.7448
174,0,1,2,1,0,0,1024,1,337.4748
175,0,1,2,1,0,0,512,0,30.7448
176,0,2,2,1,0,0,512,0,337.4748
177,1,1,1,2,0,0,2048,5,337.4748
178,0,1,2,1,0,0,512,9,337.4748
179,0,0,2,1,0,0,4096,0,164.4548
180,0,1,2,1,0,0,512,0,30.7448
181,0,1,2,1,0,0,1024,1,337.4748
182,1,2,1,2,0,0,512,0,337.4748
183,0,1,2,1,0,0,512,0,30.7448
184,0,1,2,1,0,0,2048,5,337.4748
185,0,0,2,1,0,0,512,9,337.4748
186,0,1,2,1,0,0,4096,0,32.8414
187,0,1,1,2,0,0,512,0,337.4748
188,1,2,2,1,0,0,1024,1,164.7006
189,0,1,2,1,0,0,512,0,30.7448
190,0,1,2,1,0,0,512,0,30.7448
191,0,0,2,1,0,0,2048,5,337.4748
192,0,1,1,2,0,0,512,0,337.4748
193,1,1,2,1,0,0,4096,9,337.4748
194,0,2,2,1,0,0,512,0,337.4748
195,0,1,2,1,0,0,512,1,337.4748
196,0,1,2,0,0,0,1024,0,31.2232
197,0,0,1,1,0,0,512,0,337.4748
198,1,1,2,1,0,0,2048,5,337.4748
199,0,1,2,2,0,0,512,0,31.1458
200,0,2,2,1,0,0,4096,9,165.1006
201,0,1,2,1,0,0,512,0,30.7448
202,0,1,1,0,0,0,512,0,32.1214
203,1,0,2,1,0,0,1024,1,337.4748
204,0,1,2,1,0,0,512,0,30.7448
205,0,1,2,2,0,0,2048,5,337.4748
206,0,1,2,1,0,0,512,0,30.7448
207,0,2,1,0,0,0,4096,9,166.5608
208,1,1,2,1,0,0,512,0,31.3498
209,0,0,2,1,0,0,512,0,165.9226
210,0,1,2,1,0,0,1024,1,337.4748
211,0,1,2,2,0,0,512,0,31.1458
212,0,1,1,1,0,0,512,5,337.4748
213,1,2,2,0,0,0,2048,0,337.4748
214,0,1,2,1,0,0,4096,9,337.4748
215,0,0,2,1,0,0,512,0,165.9226
216,0,1,2,1,0,0,512,0,30.7448
217,0,1,2,2,0,0,1024,1,337.4748
218,1,1,1,1,0,0,512,0,337.4748
219,0,2,2,0,0,0,512,0,337.4748
220,0,1,2,1,0,0,2048,5,337.4748
221,0,1,2,1,0,0,512,9,337.4748
222,0,0,2,1,0,0,4096,0,164.4548
223,1,1,1,2,0,0,512,0,337.4748
224,0,1,2,1,0,0,1024,1,337.4748
225,0,2,2,0,0,0,512,0,337.4748
226,0,1,2,1,0,0,512,0,30.7448
227,0,1,2,1,0,0,512,0,30.7448
228,0,1,2,1,0,0,512,0,30.7448
229,0,1,2,1,0,0,512,0,30.7448
230,0,1,2,1,0,0,512,0,30.7448
231,0,1,2,1,0,0,512,0,30.7448
232,0,1,2,1,0,0,512,0,30.7448
233,0,1,2,1,0,0,512,0,30.7448
234,0,1,2,1,0,0,512,0,30.7448
235,0,1,2,1,0,0,512,0,30.7448
236,0,1,2,1,0,0,512,0,30.7448
237,0,1,2,1,0,0,512,0,30.7448
238,0,1,2,1,0,0,512,0,30.7448
239,0,1,2,1,0,0,512,0,30.7448
240,0,1,2,1,0,0,512,0,30.7448
241,0,1,2,1,0,0,512,0,30.7448
242,0,1,2,1,0,0,512,0,30.7448
243,0,1,2,1,0,0,512,0,30.7448
244,0,1,2,1,0,0,512,0,30.7448
245,0,1,2,1,0,0,2048,5,337.4748
246,0,1,2,1,0,0,512,0,30.7448
247,0,1,2,1,0,0,4096,9,337.4748
248,0,0,2,1,0,0,512,0,165.9226
249,0,1,2,1,0,0,512,0,30.7448
250,0,1,2,2,0,0,1024,1,337.4748
251,0,1,2,1,0,0,512,0,30.7448
252,0,2,1,0,0,0,512,5,166.6212
253,1,1,2,1,0,0,2048,0,32.2072
254,0,1,2,1,0,0,512,9,337.4748
255,0,0,2,1,0,0,4096,0,164.4548
256,0,1,2,1,0,0,512,0,30.7448
257,0,1,2,2,0,0,512,1,337.4748
258,0,1,1,1,0,0,1024,0,337.4748
259,1,2,2,0,0,0,512,0,337.4748
260,0,1,2,1,0,0,512,5,337.4748
261,0,1,2,1,0,0,2048,0,31.6962
262,0,0,2,1,0,0,512,9,337.4748
263,0,1,2,1,0,0,4096,0,32.8414
264,1,1,1,2,0,0,512,0,337.4748
265,0,1,2,1,0,0,1024,1,337.4748
266,0,2,2,0,0,0,512,0,337.4748
267,0,1,2,1,0,0,512,0,30.7448
268,0,1,2,1,0,0,512,5,337.4748
269,0,0,1,1,0,0,2048,0,337.4748
270,1,1,2,1,0,0,512,9,337.4748
271,0,1,2,2,0,0,4096,0,31.4676
272,0,1,2,1,0,0,512,0,30.7448
273,0,2,2,0,0,0,1024,1,165.1946
274,0,1,2,1,0,0,512,0,30.7448
275,0,1,1,1,0,0,512,0,337.4748
276,1,0,2,1,0,0,512,5,337.4748
277,0,1,2,1,0,0,2048,0,31.6962
278,0,1,2,2,0,0,512,9,337.4748
279,0,1,2,1,0,0,4096,0,32.8414
280,0,2,2,0,0,0,512,0,337.4748
281,0,1,2,1,0,0,1024,1,337.4748
282,1,1,1,1,0,0,512,0,337.4748
283,0,0,2,1,0,0,512,0,165.9226
284,0,1,2,1,0,0,512,0,30.7448
285,0,1,2,2,0,0,2048,5,337.4748
286,0,1,2,1,0,0,512,9,337.4748
287,0,2,2,0,0,0,4096,0,337.4748
288,1,1,1,1,0,0,512,0,337.4748
289,0,1,2,1,0,0,512,1,337.4748
290,0,0,2,1,0,0,1024,0,165.5004
291,0,1,2,1,0,0,512,0,30.7448
292,0,1,2,2,0,0,512,0,31.1458
293,0,1,2,1,0,0,2048,5,337.4748
294,0,2,1,0,0,0,512,0,337.4748
295,1,1,2,1,0,0,4096,9,337.4748
296,0,1,2,1,0,0,512,0,30.7448
297,0,0,2,1,0,0,512,0,165.9226
298,0,1,2,1,0,0,1024,1,337.4748
299,0,1,2,2,0,0,512,0,31.1458
