Iteration,topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
52,4,1,2,1000000,10,1,1,1000,512,100,2,29,8.796310394276606e-06
53,4,10,2,10,10,0,1000,1000,512,10000,5,0,0.19713452976916798
54,4,10,2,1000000,1,1,1000,1000,1024,10000,2,0,2.98753238651781e-05
55,4,1,4,10,1,1,1000,10,512,100,5,29,0.24402350593721517
56,2,1,2,1000000,1,1,1000,10,512,100,5,29,8.948933377468085e-06
57,4,10,4,10,10,0,1000,10,512,10000,5,0,3.0153692596822058e-05
58,2,1,4,1000000,1,1,1,10,1024,100,2,0,0.0013498998088350444
59,2,1,4,10,1,0,1,1000,512,100,5,0,2.8096682077318945e-05
60,4,10,2,1000000,10,0,1,1000,512,100,2,29,8.159560915403413e-06
61,2,1,2,1000000,1,0,1,10,1024,10000,2,29,1.6138663214810314e-05
62,2,1,4,1000000,1,0,1000,10,512,10000,2,0,2.7926179064584876e-06
63,4,1,4,10,10,0,1000,1000,512,10000,2,0,0.4934135290180125
64,4,10,4,1000000,1,1,1,10,512,10000,5,29,6.986172664610478e-06
65,2,10,4,10,10,1,1,1000,1024,100,5,29,2.0364468277243667e-06
66,2,1,4,1000000,1,1,1,10,1024,10000,5,0,1.1787964944292602e-05
67,2,10,2,1000000,10,1,1000,1000,1024,10000,2,0,2.5981837188210762e-05
68,4,1,2,10,1,0,1,10,512,100,2,29,0.014903101522224215
69,4,10,4,1000000,10,1,1000,1000,1024,10000,5,29,3.4683024512830267e-06
70,4,10,2,1000000,10,1,1,1000,512,100,5,0,1.5577025076383156e-05
71,4,10,2,1000000,10,1,1,1000,512,100,5,0,0.0
72,4,10,2,1000000,10,1,1,1000,512,100,5,0,1.6794316008783328e-06
73,4,10,2,1000000,10,1,1,1000,512,100,5,0,5.105862885509835e-06
74,4,10,4,10,10,0,1,10,512,10000,5,0,2.419946325975068e-05
75,4,10,4,10,10,0,1,10,512,10000,5,0,5.790449544514409e-06
76,4,10,4,10,10,0,1,10,512,100,5,0,0.07805242523264397
77,4,10,4,10,10,0,1,10,512,10000,5,0,2.926107732171771e-05
78,4,10,4,10,10,0,1,10,512,100,5,0,0.07804277045539959
79,4,10,4,10,10,0,1,10,512,10000,5,0,7.228363004196169e-06
80,4,10,4,10,10,0,1,10,512,100,5,0,0.07806053236103708
81,4,10,4,10,10,0,1,1000,512,10000,5,0,0.07859436357262754
82,4,10,2,1000000,10,0,1,10,512,100,5,0,0.00023803734674521931
83,4,10,4,10,10,1,1,1000,512,10000,5,0,0.07853266501945355
84,4,10,2,1000000,10,0,1,10,1024,100,5,0,0.0008190691003734877
85,4,10,4,10,10,1,1,1000,512,10000,5,0,0.07856888351476711
86,4,1,2,1000000,10,0,1,10,1024,100,5,0,6.38304283277345e-06
87,4,10,4,10,10,1,1,1000,512,10000,5,0,0.07854425177248878
88,2,10,2,1000000,10,0,1,10,512,100,5,0,4.902207311394315e-06
89,4,1,2,10,10,1,1,1000,1024,10000,2,0,0.144004758678071
90,2,10,4,1000000,10,0,1,10,512,100,5,0,1.7344040904472282e-05
91,4,1,2,10,10,1,1000,1000,512,10000,2,0,0.5187870393602549
92,4,10,4,1000000,10,0,1,10,1024,100,5,0,0.0
93,2,10,2,10,1,1,1000,1000,512,10000,5,0,0.2871849612220817
94,4,1,4,1000000,10,0,1,10,1024,100,2,0,0.002437123663193445
95,2,10,2,10,1,1,1,1000,512,10000,5,29,0.014778139114153734
96,4,1,4,1000000,10,0,1000,10,512,100,2,0,2.114411065981922e-05
97,4,10,2,10,10,1,1,1000,1024,10000,5,0,0.08090332813318338
98,2,10,4,1000000,1,1,1000,10,512,100,5,29,1.0337625963758362e-05
99,4,1,2,10,10,0,1,1000,512,10000,2,0,0.1435810688470404
100,2,10,4,1000000,1,1,1,1000,1024,100,5,29,7.348620709709061e-07
101,4,1,2,1000000,10,0,1000,10,512,10000,2,0,1.6566602060492088e-05
102,4,10,4,10,1,1,1,1000,512,100,5,29,2.3595350506769646e-05
103,2,10,2,1000000,10,0,1000,10,1024,10000,5,0,2.117577194382925e-05
104,4,1,4,10,10,1,1,1000,512,100,2,0,2.310291808867391e-05
105,4,10,2,1000000,1,0,1,10,1024,10000,5,29,1.2703795613608238e-05
106,2,10,4,10,10,1,1000,1000,512,100,5,0,1.818861296187375e-05
107,4,1,2,1000000,10,0,1,10,512,10000,2,0,2.9152952781137127e-05
108,4,10,4,10,1,1,1,1000,1024,100,5,29,1.7513672338150618e-05
109,2,10,2,1000000,10,0,1000,10,512,10000,5,0,1.7801063341943376e-05
110,4,1,4,10,10,1,1,1000,512,100,2,29,1.9614401947375048e-05
111,4,10,2,1000000,1,0,1,10,512,10000,5,0,1.706182741954877e-05
112,2,10,4,10,10,1,1000,1000,1024,100,5,0,1.4362322570911624e-05
113,4,1,2,1000000,10,0,1,10,512,10000,2,29,3.663355498063836e-05
114,4,10,4,10,1,1,1,1000,512,100,5,0,1.5235109377387358e-05
115,2,10,2,1000000,10,0,1000,10,1024,10000,5,0,2.2170415757486655e-05
116,4,1,4,10,10,1,1,1000,512,100,2,29,1.4369567280188885e-05
117,4,10,2,1000000,1,0,1,10,512,10000,5,0,1.7465784898522485e-05
118,2,10,4,10,10,1,1000,1000,1024,100,5,0,0.0
119,4,1,2,1000000,10,0,1,10,512,10000,2,29,1.921480986186836e-05
120,4,10,4,10,1,1,1,1000,512,100,5,0,1.07885489279974e-05
121,2,10,2,1000000,10,0,1000,10,1024,10000,5,0,2.117262049179068e-05
122,4,10,4,10,10,1,1,1000,512,100,2,29,2.2119899883911124e-05
123,4,1,2,1000000,1,0,1,10,512,10000,5,0,2.4275317141204355e-06
124,2,10,4,10,10,1,1000,1000,1024,100,5,0,4.048016561326791e-06
125,4,10,2,1000000,10,0,1,10,512,10000,2,29,9.654330747084092e-06
126,4,1,4,10,1,1,1,1000,512,100,5,0,1.383618243994228e-05
127,2,10,2,1000000,10,0,1000,10,1024,10000,5,0,7.00287631765506e-06
128,4,10,4,10,10,1,1,1000,512,100,2,29,1.645491094773695e-05
129,4,1,2,1000000,1,0,1,10,512,10000,5,0,2.126651436263306e-06
130,2,10,4,10,10,1,1000,1000,1024,100,5,0,1.3691132975313247e-05
131,2,10,4,10,10,1,1000,1000,512,100,5,0,1.102920012323691e-05
132,2,10,4,10,10,1,1000,1000,512,100,5,0,1.2540069707533083e-05
133,2,10,4,10,10,1,1000,1000,512,100,5,0,2.2328113053933813e-05
134,2,10,4,10,10,1,1000,1000,512,100,5,0,2.7399901578464066e-05
135,2,10,4,10,10,1,1000,1000,512,100,5,0,5.664256748767379e-06
136,2,10,4,10,10,1,1000,1000,512,100,5,0,8.562642979733713e-06
137,2,10,4,10,10,1,1000,1000,512,100,5,0,1.3822764784782887e-05
138,2,10,4,10,10,1,1000,1000,512,100,5,0,1.935394224568458e-05
139,2,10,4,10,10,1,1000,1000,512,100,5,0,1.8194391321478662e-05
140,2,10,4,10,10,1,1000,1000,512,100,5,0,1.7791744213254322e-05
141,2,10,4,10,10,1,1000,1000,512,100,5,0,1.1909722035818507e-05
142,2,10,4,10,10,1,1000,1000,512,100,5,0,2.6563734870577466e-05
143,2,10,4,10,10,1,1000,1000,512,100,5,0,1.7726121338684478e-05
144,4,10,2,1000000,10,0,1,10,512,10000,2,29,2.8662364315962724e-05
145,4,1,4,10,1,1,1,1000,512,100,5,0,1.3830259792218528e-06
146,2,10,2,1000000,10,0,1000,10,1024,10000,5,0,3.538418984466438e-05
147,4,10,4,10,10,1,1,1000,512,100,2,0,0.0
148,4,1,2,10,1,0,1,10,512,10000,5,29,1.855186864248159e-05
149,2,10,4,1000000,10,1,1000,1000,1024,100,5,0,1.7738653708152773e-05
150,4,10,2,10,10,0,1,10,512,10000,5,0,1.397519864274583e-05
151,2,1,4,1000000,1,1,1000,1000,512,100,2,29,1.6175261658021327e-05
152,4,10,2,10,10,0,1,10,1024,10000,5,0,1.1437509146654137e-05
153,4,10,4,1000000,10,1,1,1000,512,100,5,0,1.9790892568082435e-05
154,2,1,2,10,10,1,1000,10,512,10000,2,29,2.2782585270683046e-06
155,4,10,4,1000000,1,0,1,1000,512,100,5,0,1.5276192526680485e-05
156,4,10,4,10,10,1,1,10,1024,10000,5,0,2.1163004321133732e-05
157,2,1,2,1000000,10,0,1000,1000,512,100,2,29,3.307844935043708e-05
158,4,10,4,10,1,1,1,1000,512,100,5,0,7.258179437297908e-06
159,2,10,2,1000000,10,0,1000,10,1024,10000,5,0,1.7548073589950125e-05
160,4,10,4,10,10,1,1,1000,512,100,2,0,7.167144425761307e-06
161,4,1,2,1000000,1,0,1,10,512,10000,5,29,2.7728912241887088e-05
162,2,10,4,10,10,1,1000,1000,1024,100,5,0,5.8453306967153195e-06
163,4,10,2,10,10,0,1,10,512,10000,5,0,4.601020553015406e-06
164,2,1,4,1000000,10,1,1000,1000,512,100,2,29,1.985307562120935e-05
165,4,10,2,10,1,1,1,10,512,10000,5,0,1.347347036278516e-05
166,4,10,4,1000000,10,0,1,1000,1024,100,5,0,1.5793005773953455e-05
167,2,10,4,10,10,1,1000,1000,512,100,2,29,3.294963967065047e-05
168,4,1,2,1000000,1,0,1,10,512,10000,5,0,1.877631150560545e-05
169,2,10,4,10,10,1,1000,1000,1024,100,5,0,4.644369794996699e-06
170,4,10,2,10,10,0,1,10,512,10000,5,0,1.273152594485787e-05
171,2,1,4,1000000,10,1,1000,1000,512,100,2,29,2.4810985929069985e-05
172,4,10,2,10,1,1,1,10,512,10000,5,0,1.3242336943111443e-05
173,4,10,4,1000000,10,0,1,1000,1024,100,5,0,2.9880430115438923e-05
174,2,10,4,10,10,1,1000,1000,512,100,2,29,0.0
175,4,1,2,1000000,1,0,1,10,512,10000,5,0,5.412941376000515e-06
176,2,10,4,10,10,1,1000,1000,1024,100,5,0,1.927517833581485e-06
177,4,10,2,10,10,0,1,10,512,10000,5,0,4.5067079211017405e-05
178,2,1,4,1000000,10,1,1000,1000,512,100,2,29,2.048734203301117e-05
179,4,10,4,10,1,1,1,10,512,10000,5,0,2.4497171363593894e-05
180,4,10,2,1000000,10,0,1,1000,1024,100,5,0,4.381258630362121e-06
181,2,10,4,10,10,1,1000,1000,512,100,2,0,2.6278532682294063e-06
182,4,1,2,1000000,1,0,1,10,512,10000,5,29,0.0
183,2,10,4,10,10,1,1000,1000,1024,100,5,0,1.7481665934835803e-05
184,4,10,2,10,10,0,1,10,512,10000,5,0,1.8872699132979129e-06
185,2,1,4,1000000,10,1,1000,1000,512,100,2,29,6.6503425982453e-06
186,4,10,4,10,1,1,1,10,512,10000,5,0,7.365062253211961e-06
187,2,10,2,1000000,10,0,1000,1000,1024,100,5,0,3.6280916542465036e-06
188,4,10,4,10,10,1,1,1000,512,100,2,0,1.4765436537894188e-05
189,4,1,2,1000000,1,0,1,10,512,10000,5,29,5.7212236268223e-06
190,2,10,4,10,10,1,1000,1000,1024,100,5,0,4.1736588277932215e-05
191,4,10,2,10,10,0,1,10,512,10000,5,0,2.8766947792363942e-05
192,2,1,4,1000000,10,1,1000,1000,512,100,2,29,0.0
193,4,10,4,10,1,1,1,10,512,10000,5,0,2.275601384738723e-05
194,4,10,2,1000000,10,0,1,1000,1024,100,5,0,1.869592671980581e-05
195,2,10,4,10,10,1,1000,1000,512,100,2,0,9.93529702472243e-06
196,4,1,2,1000000,1,0,1,10,512,10000,5,29,1.942924341606994e-05
197,2,10,4,10,10,1,1000,1000,1024,100,5,0,2.0062132946045498e-05
198,4,10,2,10,10,0,1,10,512,10000,5,0,5.8953642567095005e-06
199,2,1,4,1000000,10,1,1000,1000,512,100,2,29,1.9360944789521978e-05
200,4,10,4,10,1,1,1,10,512,10000,5,0,2.9509830653645017e-05
201,4,10,2,1000000,10,0,1,1000,1024,100,5,0,2.0158565596189583e-05
202,2,10,4,10,10,1,1000,1000,512,100,2,0,2.3126048058206064e-05
203,4,1,2,1000000,1,0,1,10,512,10000,5,29,6.039969019305293e-07
204,2,10,4,10,10,1,1000,1000,1024,100,5,0,8.18341382578196e-06
205,4,10,4,10,1,1,1,10,512,10000,5,0,1.6407318730748487e-05
206,4,10,4,10,1,1,1,10,512,10000,5,0,1.9946338424545574e-05
207,4,10,4,10,1,1,1,10,512,10000,5,0,2.8699581404110888e-05
208,4,10,4,10,1,1,1,10,512,10000,5,0,3.4487865789631846e-06
209,4,10,4,10,1,1,1,10,512,10000,5,0,1.6894158643571544e-05
210,4,10,4,10,1,1,1,10,512,10000,5,0,2.6171782921793955e-05
211,4,10,4,10,1,1,1,10,512,10000,5,0,2.95020088335104e-06
212,4,10,4,10,1,1,1,10,512,10000,5,0,1.2350911087129855e-05
213,4,10,4,10,1,1,1,10,512,10000,5,0,0.0
214,4,10,4,10,1,1,1,10,512,10000,5,0,8.416895195101482e-07
215,4,10,4,10,1,1,1,10,512,10000,5,0,3.5824857577903435e-06
216,4,10,4,10,1,1,1,10,512,10000,5,0,1.939008231605408e-05
217,4,10,4,10,1,1,1,10,512,10000,5,0,1.887992928180512e-05
218,4,10,4,10,1,1,1,10,512,10000,5,0,1.5249669324089401e-05
219,4,10,4,10,1,1,1,10,512,10000,5,0,7.307004199166801e-06
220,4,10,4,10,1,1,1,10,512,10000,5,0,2.257171175421963e-05
221,4,10,4,10,10,1,1,10,512,10000,5,0,2.4620357270766328e-05
222,4,10,2,1000000,1,0,1,1000,512,100,2,0,1.241086747628935e-05
223,2,1,4,10,10,1,1000,10,512,10000,5,29,6.639804480794989e-06
224,4,10,2,10,10,0,1,1000,1024,100,5,0,3.147708484507276e-05
225,2,10,4,1000000,1,1,1000,10,512,10000,5,0,8.180138972452052e-06
226,4,10,4,10,10,1,1,1000,512,100,2,29,1.5554550572754638e-05
227,4,1,2,1000000,10,0,1,10,512,10000,5,0,2.595474641605822e-05
228,2,10,4,10,1,1,1000,1000,1024,100,5,0,1.020388218652033e-05
229,4,10,2,10,10,0,1,10,512,10000,5,0,1.7965027630007957e-05
230,2,1,4,1000000,10,1,1000,1000,512,100,2,29,6.141210006951092e-06
231,4,10,4,10,1,1,1,1000,512,100,5,0,1.1885649490003272e-05
232,4,10,2,1000000,10,0,1,10,1024,10000,5,0,2.5787006213443377e-05
233,2,10,4,10,10,1,1000,1000,512,100,5,0,3.3681136885850485e-05
234,4,1,2,10,1,0,1,10,512,10000,2,29,3.6727087509263027e-06
235,2,10,4,1000000,10,1,1000,1000,512,100,5,0,1.5895036906388168e-06
236,4,10,4,10,10,1,1,10,1024,10000,5,0,1.6314785032503395e-06
237,4,10,2,1000000,1,0,1,1000,512,100,2,0,1.338374371573298e-05
238,2,1,4,10,10,1,1000,10,512,10000,5,29,3.634184639101088e-05
239,4,10,2,10,10,0,1,1000,1024,100,5,0,7.662217092524688e-06
240,2,10,4,1000000,1,1,1000,10,512,10000,5,0,7.892819554569307e-06
241,4,10,4,10,10,1,1,1000,512,100,2,0,1.0404614552946063e-05
242,4,1,2,1000000,10,0,1,10,512,10000,5,29,2.1160477039724926e-06
243,2,10,4,10,1,1,1000,1000,1024,100,5,0,2.0251043819876243e-06
244,4,10,2,10,10,1,1,10,512,10000,5,0,3.075557987513157e-05
245,2,10,4,1000000,1,0,1000,1000,512,100,2,0,3.499744988415166e-05
246,4,1,4,10,10,1,1,10,512,10000,5,29,2.000452464945429e-05
247,4,10,2,10,10,0,1,1000,1024,100,5,0,1.0448292544854336e-05
248,2,10,4,1000000,1,1,1000,10,512,10000,5,0,6.114748285674066e-06
249,4,10,4,10,10,1,1,1000,512,100,2,0,1.4451858994495066e-05
250,4,1,2,1000000,10,0,1,10,512,10000,5,29,4.210461625539081e-05
251,2,10,4,10,1,1,1000,1000,1024,100,5,0,8.315334173196316e-06
252,4,10,2,10,10,1,1,10,512,10000,5,0,1.1017012609260377e-06
253,2,10,4,1000000,1,0,1000,1000,512,100,2,0,1.1161950044412113e-05
254,4,1,4,10,10,1,1,10,512,10000,5,29,6.884028816584564e-06
255,4,10,2,10,10,0,1,1000,1024,100,5,0,3.964098320161707e-06
256,2,10,4,1000000,1,1,1000,10,512,10000,5,0,1.873978685462702e-05
257,4,1,4,1000000,10,1,1,1000,512,100,2,29,2.780404922420573e-05
258,2,1,2,1000000,10,0,1000,10,512,10000,2,29,2.1433679757789502e-05
259,4,1,4,1000000,1,1,1,1000,512,100,2,29,1.2070910014502655e-05
260,4,1,4,1000000,10,1,1,10,1024,10000,2,29,1.0339919563495108e-05
261,2,1,4,1000000,10,1,1000,1000,512,100,2,29,1.562327601877912e-05
262,2,1,4,1000000,1,0,1000,1000,512,100,2,29,9.221818448362403e-06
263,2,1,4,1000000,10,1,1000,10,512,10000,2,29,1.0615359958193694e-06
264,4,1,2,10,10,1,1000,1000,512,100,2,29,1.7507045916510408e-05
265,4,1,2,10,10,1,1000,1000,512,100,2,29,2.7187172192489003e-05
266,4,1,4,10,10,1,1000,1000,512,100,2,29,3.0264151524634996e-05
267,4,1,2,10,10,1,1000,1000,512,100,2,29,1.0858966579856207e-05
268,4,1,4,1000000,1,0,1,10,1024,10000,2,29,1.6859632445405148e-05
269,2,1,2,1000000,10,0,1000,1000,1024,100,2,29,1.0096285891524689e-05
270,2,1,4,1000000,10,0,1000,1000,512,100,2,29,2.5422027447127384e-05
271,4,1,4,1000000,1,1,1,10,512,10000,2,29,1.2583381555616595e-05
272,2,1,4,10,10,1,1000,1000,512,100,2,29,4.615094314479901e-06
273,2,1,4,10,10,1,1000,1000,512,100,2,29,1.1274957711991838e-05
274,2,1,4,10,10,1,1000,1000,512,100,2,29,1.4648721742554127e-05
275,2,1,4,10,10,1,1000,1000,512,100,2,29,1.128684219223124e-06
276,2,1,4,10,10,1,1000,1000,512,100,2,29,8.314248087746119e-06
277,2,1,4,10,10,1,1000,1000,512,100,2,29,9.143773344976179e-06
278,2,1,4,10,10,1,1000,1000,512,100,2,29,5.293902473542376e-06
279,2,1,4,10,10,1,1000,1000,512,100,2,29,4.7132014828065596e-05
280,2,1,2,10,10,1,1000,1000,512,100,2,29,1.5529030767636516e-05
281,4,10,2,10,1,0,1,10,1024,10000,5,0,2.5638503256453997e-05
282,4,10,2,10,1,0,1,10,1024,10000,5,0,4.4074409735975616e-05
283,4,10,2,10,1,0,1,10,1024,10000,5,0,6.1052503258942075e-06
284,4,10,2,10,1,0,1,10,1024,10000,5,0,2.0785903748078996e-05
285,4,1,4,10,10,1,1000,1000,512,100,2,29,1.025574366146593e-05
286,4,1,2,10,10,1,1000,1000,512,100,2,29,1.0476464498982642e-05
287,4,1,4,1000000,10,1,1000,1000,512,100,2,29,4.749417781979486e-06
288,4,1,4,1000000,1,1,1000,10,512,10000,2,29,1.194167020340122e-05
289,4,1,4,1000000,10,1,1000,1000,512,100,2,29,1.2026957631491593e-05
290,4,1,4,1000000,10,1,1000,1000,512,100,2,29,2.7975157295173776e-05
291,4,1,4,1000000,10,1,1000,1000,512,100,2,29,2.7184126359638e-05
292,4,1,4,10,1,1,1000,10,512,10000,2,29,1.4617804671018166e-05
293,4,1,4,1000000,1,1,1000,10,512,10000,2,29,1.2357229588113109e-05
294,4,1,4,1000000,10,1,1,1000,512,100,2,29,2.0514011241958912e-05
295,2,1,4,1000000,10,1,1000,1000,512,100,2,29,1.4595854114984117e-05
296,2,1,4,1000000,10,1,1000,1000,512,100,2,29,7.755101690334663e-06
297,4,1,4,1000000,10,1,1,1000,512,100,2,29,3.2083044064318754e-05
298,4,1,4,1000000,10,1,1,1000,512,100,2,29,2.08432354517576e-05
299,4,1,4,1000000,10,1,1,1000,512,100,2,29,1.4741072366419074e-05
