Iteration,spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,Performance
34,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0.994059018644025
35,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0.997017473285305
36,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.005948425058901152
37,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0.9970190559164515
38,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0.9950329255753454
39,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0.9920458702147965
40,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0.0069375775086167974
41,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0.015894972232547818
42,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0.9940362157998894
43,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0.0039967686575912865
44,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0.0069662994281699114
45,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0.0069450409759801
46,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0.9920577169131206
47,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0.9940705409094253
48,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0.006951407076573485
49,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.02085010060078897
50,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0.9940558202152578
51,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0.9920454768077341
52,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0.9940252290592012
53,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0.018860197956385542
54,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0.01291812836697499
55,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0.0029910804800539945
56,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0.9920562063472081
57,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0.9930685367798029
58,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0.006946501429032153
59,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0.994031252558942
60,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0.9940586532954516
61,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0.006943772198525518
62,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0.011922113091449745
63,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0.001992023206095
64,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0.9980122812408038
65,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0.01787330817198831
66,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0.02483513302112603
67,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0.0030055979352854563
68,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0.99402858371024
69,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0.9940367034370665
70,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0.703080039046099
71,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0.9940522460666221
72,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0.9940571456274065
73,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0.9930232058022224
74,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0.9950411361163836
75,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0.9920545525737106
76,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.009921535598238367
77,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0.010923866100704165
78,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0.006957973394559022
79,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0.005943128566501876
80,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0009904906756886532
81,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.00099650742979132
82,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0009924715170201164
83,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0009731225260554026
84,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0009966687896589212
85,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0010031997759992692
86,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.001011172082207884
87,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0009967810164401843
88,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0010031634285609294
89,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.000991731748171207
90,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0009886999460104336
91,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0009863719062251312
92,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0010084589797357925
93,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0009793871778608473
94,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0010011865472224102
95,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0009929409034747378
96,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0010147156483217058
97,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0009789157424211464
98,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.001002171822384678
99,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009954574981169727
100,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009879760910312125
101,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009789292364538308
102,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009902499310408034
103,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009819067607364205
104,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009950248165959059
105,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009830103845146338
106,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009948862102154828
107,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009935357825121647
108,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009782085253836046
109,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.000981060612852549
110,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0010185101456384779
111,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009883740093388934
112,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009812077336150014
113,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009865744163180233
114,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009784882314756332
115,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.000992133522661941
116,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009958592535335643
117,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009739301691982477
118,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009859949780158142
119,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009951506000045792
120,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0010032061784794079
121,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009955856782181093
122,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.001001941524758257
123,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0010084061217570327
124,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009923878895958757
125,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.001011365075913521
126,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009882551032019602
127,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009837014763567579
128,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009779672105574805
129,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0010070496167527713
130,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0010072828433220157
131,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.001012877346555541
132,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009998612321215632
133,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0010034622329535838
134,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009755426747946265
135,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0010013096154395762
136,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0010152513877461089
137,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009987630034799587
138,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.000993871664836943
139,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009847309288278801
140,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0010011240026789729
141,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009885255367171207
142,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0010041029589322665
143,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009716135138541964
144,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009913690714026843
145,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009984233568204903
146,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009855191319493954
147,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009744709711946503
148,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009868534628603327
149,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0.0009962807054624406
150,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0010122691815410375
151,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009893890110743886
152,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0.0059695691458525515
153,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0010106374914156178
154,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0009990897990110204
155,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0.0009636461640432469
156,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.0009977531650743221
157,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0010094955446965088
158,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.000992149042619192
159,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.000997892978142104
160,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009787331589192218
161,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009937872047051778
162,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009874430091027565
163,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009864275869770583
164,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009836619657452364
165,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009812718700976954
166,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.000999758455853444
167,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009818079001747766
168,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009956342727450284
169,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009899950407914354
170,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0.005966753004173015
171,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009674927865576087
172,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.02879170294588492
173,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0010172843747755231
174,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0009624670974343776
175,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0.0009857800946892021
176,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.001011009976408991
177,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.9920962469357051
178,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0.006928212217342668
179,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.00096823814511647
180,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.028805778703222828
181,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0.0029804663955422354
182,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.006945272540808572
183,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0.010939410345784684
184,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.9920603949103096
185,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0009732641764952392
186,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.006956553847767538
187,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.02980558401496235
188,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0.0029824733413507725
189,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0.006943205753171264
190,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0.010911929497873264
191,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.000989788472731582
192,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0.9920441325661804
193,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009860136527165288
194,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0.005984073452794428
195,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.028809186421591797
196,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0.0029694412047202405
197,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0.006958188672801261
198,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0.010904951371656469
199,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0010072040145349048
200,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0.9920386391093613
201,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0010072824549412288
202,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0.006956225482986347
203,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.02880656291171251
204,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.002995373837040697
205,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0.005963662197249422
206,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.009935469583410406
207,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.0010044196106599149
208,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.9920715543759535
209,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0009961554499596675
210,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0.006947086414645269
211,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009872552086237984
212,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0.027802387928360806
213,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0.005971449830080401
214,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.009911630839680862
215,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.0009950369603530522
216,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.9920437617091782
217,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0009910691389426038
218,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.006967035694341324
219,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0010221985173440103
220,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0.027792240755047232
221,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0.005961097358429769
222,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0099277807223502
223,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.0009933763390534175
224,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.992058980016774
225,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0010004932097526836
226,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0009942741539507526
227,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0010085165622134194
228,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0009680470453297667
229,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0009884897148169703
230,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.001018034411063079
231,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0009762958410301715
232,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0010009775525585743
233,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0009987679724203355
234,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0010042657621401794
235,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0009882517525764513
236,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.000981261532293534
237,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.000984265458993771
238,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.000979353320556621
239,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0010095131183219023
240,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0010159576621755035
241,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.000996887312043494
242,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.000991203504594382
243,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0.006941086963867434
244,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0.02877946802183201
245,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0.0010098748285195065
246,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0.004974111831552113
247,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0.0009919901605441506
248,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0010026835373900163
249,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0.9940379542741251
250,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0010071492832018339
251,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0.006952337818324629
252,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0009940532477146695
253,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0.029785752529154375
254,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0.004976282104138902
255,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0.001966913087352376
256,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0.000980921681830987
257,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0.9940568105356954
258,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.001005049585151425
259,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0009809940169094218
260,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0.006954776553282317
261,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.029792973288551555
262,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0.0029722591264445567
263,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0069583524276380995
264,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.009933719888284629
265,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.00099576891082978
266,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0.9940499574964689
267,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009863020403081083
268,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0009695028976783205
269,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.006959677995265132
270,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0010199199090976862
271,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0.02880533529485834
272,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.006981540372971981
273,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0009945136812181056
274,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0.00992967191460349
275,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0009939486169460868
276,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.9920657814462025
277,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0010027520526730248
278,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0010244609681809187
279,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.006950368008541931
280,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.0277899711888279
281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0009900977127218814
282,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.006961178878358299
283,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0.0009962758401185414
284,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0009856959071156504
285,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.992049427359204
286,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0009800953104013746
287,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.001010238387234692
288,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.006977311861664989
289,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0.029784440704983723
290,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0009696875574040182
291,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0.0069588094722044195
292,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.002960168907122446
293,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.0010072363210167866
294,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0.9920616841341332
295,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0010253931045732113
296,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0009952854649803178
297,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0.005947192635681311
298,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0.028788106212294873
299,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0.002986078847032405
